,Customer_ID,Recency,Frequency,Monetary
13672,13673,60,5,60.47
13673,13674,254,3,25.38
13674,13675,79,4,22.33
13675,13676,51,2,19.29
13676,13677,248,1,7.63
13677,13678,35,1,4.57
13678,13679,237,2,19.740000000000002
13679,13680,24,3,27.89
13680,13681,68,1,4.57
13681,13682,45,2,10.45
13682,13683,45,1,6.27
13683,13684,118,1,7.43
13684,13685,18,4,45.94
13685,13686,45,3,26.24
13686,13687,208,2,19.71
13687,13688,141,3,19.8
13688,13689,245,1,6.75
13689,13690,32,4,36.97
13690,13691,181,5,31.66
13691,13692,127,3,25.560000000000002
13692,13693,63,2,16.55
13693,13694,213,2,11.26
13694,13695,108,1,8.69
13695,13696,117,8,58.69
13696,13697,224,1,14.8
13697,13698,170,1,6.35
13698,13699,19,24,168.35
13699,13700,111,2,9.290000000000001
13700,13701,46,1,2.17
13701,13702,50,1,4.44
13702,13703,94,2,5.37
13703,13704,56,6,70.99
13704,13705,190,1,19.46
13705,13706,0,20,129.49
13706,13707,205,1,7.11
13707,13708,104,6,165.89
13708,13709,8,15,110.94
13709,13710,213,1,18.32
13710,13711,23,1,22.48
13711,13712,24,1,71.16
13712,13713,82,2,13.57
13713,13714,13,9,99.22
13714,13715,125,2,16.03
13715,13716,112,3,19.34
13716,13717,20,1,6.96
13717,13718,65,19,350.54
13718,13719,49,2,6.58
13719,13720,42,4,22.46
13720,13721,116,2,11.809999999999999
13721,13722,31,1,9.52
13722,13723,201,2,34.4
13723,13724,89,2,2.5
13724,13725,31,2,8.7
13725,13726,14,2,12.48
13726,13727,22,1,5.46
13727,13728,113,7,336.71
13728,13729,15,1,16.38
13729,13730,1,4,27.4
13730,13731,129,4,70.51
13731,13732,26,2,7.15
13732,13733,1,23,366.58
13733,13734,47,1,22.38
13734,13735,75,1,8.32
13735,13736,86,9,109.75999999999999
13736,13737,26,4,18.93
13737,13738,83,1,2.11
13738,13739,22,4,17.509999999999998
13739,13740,9,2,99.80000000000001
13740,13741,205,1,6.75
13741,13742,189,3,12.97
13742,13743,21,3,24.27
13743,13744,26,2,27.5
13744,13745,58,1,6.75
13745,13746,105,1,1.22
13746,13747,64,2,13.06
13747,13748,4,2,15.47
13748,13749,159,3,7.84
13749,13750,14,2,28.14
13750,13751,7,1,9.35
13751,13752,3,4,23.73
13752,13753,15,1,17.5
13753,13754,206,1,6.96
13754,13755,45,1,15.62
13755,13756,37,6,52.72
13756,13757,76,1,5.04
13757,13758,53,8,75.22
13758,13759,28,1,30.12
13759,13760,31,5,33.51
13760,13761,85,2,19.29
13761,13762,120,1,10.56
13762,13763,60,2,12.24
13763,13764,94,5,41.34
13764,13765,163,1,3.68
13765,13766,14,3,54.519999999999996
13766,13767,32,2,7.12
13767,13768,17,4,18.43
13768,13769,32,8,127.16
13769,13770,28,3,13.61
13770,13771,68,3,25.770000000000003
13771,13772,194,4,20.12
13772,13773,102,1,2.13
13773,13774,8,3,28.46
13774,13775,146,1,6.44
13775,13776,106,2,8.17
13776,13777,8,15,471.98
13777,13778,39,1,7.38
13778,13779,33,5,19.32
13779,13780,173,2,12.28
13780,13781,106,2,9.0
13781,13782,21,3,20.8
13782,13783,23,1,9.03
13783,13784,174,2,52.94
13784,13785,59,6,48.56
13785,13786,52,3,14.59
13786,13787,4,4,21.66
13787,13788,207,1,7.02
13788,13789,127,4,42.660000000000004
13789,13790,79,4,17.18
13790,13791,170,1,18.32
13791,13792,218,1,6.75
13792,13793,95,5,55.56
13793,13794,65,17,342.09
13794,13795,135,5,218.03
13795,13796,1,2,16.56
13796,13797,55,2,12.27
13797,13798,17,7,61.71
13798,13799,39,2,13.88
13799,13800,52,1,12.62
13800,13801,29,1,3.75
13801,13802,28,9,33.92
13802,13803,17,6,35.69
13803,13804,173,1,2.0
13804,13805,152,1,8.04
13805,13806,69,8,51.64
13806,13807,64,2,15.61
13807,13808,73,1,8.49
13808,13809,125,8,55.81
13809,13810,64,2,16.669999999999998
13810,13811,102,1,2.03
13811,13812,19,5,95.0
13812,13813,214,1,277.16
13813,13814,51,6,39.17
13814,13815,1,27,267.5
13815,13816,60,1,177.06
13816,13817,33,2,40.56999999999999
13817,13818,171,1,34.06
13818,13819,104,1,4.77
13819,13820,197,2,23.73
13820,13821,16,5,73.86
13821,13822,38,1,3.44
13822,13823,2,20,141.95
13823,13824,141,2,24.63
13824,13825,169,1,4.19
13825,13826,39,4,53.62
13826,13827,50,14,294.5
13827,13828,177,1,17.33
13828,13829,65,3,33.01
13829,13830,171,4,42.03
13830,13831,228,1,30.41
13831,13832,222,6,125.15
13832,13833,123,4,126.69
13833,13834,92,1,37.01
13834,13835,95,1,17.57
13835,13836,97,1,4.25
13836,13837,167,9,184.74
13837,13838,42,6,18.21
13838,13839,140,5,46.33
13839,13840,23,2,16.15
13840,13841,193,4,28.93
13841,13842,20,1,13.88
13842,13843,201,2,73.64
13843,13844,245,1,7.26
13844,13845,221,3,18.66
13845,13846,72,3,30.45
13846,13847,243,1,8.38
13847,13848,141,5,36.64
13848,13849,54,10,84.61
13849,13850,23,6,89.82
13850,13851,23,14,225.37
13851,13852,8,1,4.0
13852,13853,180,1,16.07
13853,13854,43,5,12.99
13854,13855,250,1,25.38
13855,13856,23,6,149.95
13856,13857,201,3,37.86
13857,13858,23,2,16.4
13858,13859,145,1,8.87
13859,13860,266,1,6.92
13860,13861,70,3,22.16
13861,13862,19,14,349.69
13862,13863,154,1,3.21
13863,13864,230,3,10.35
13864,13865,81,2,13.49
13865,13866,44,6,36.69
13866,13867,26,2,12.690000000000001
13867,13868,175,3,16.86
13868,13869,91,3,22.299999999999997
13869,13870,40,6,41.57
13870,13871,95,3,19.64
13871,13872,116,1,5.12
13872,13873,31,1,4.38
13873,13874,241,5,55.54999999999999
13874,13875,171,11,101.32
13875,13876,196,5,41.26
13876,13877,166,13,66.08
13877,13878,227,6,72.32
13878,13879,86,2,18.11
13879,13880,235,1,4.84
13880,13881,46,5,48.39
13881,13882,214,1,4.91
13882,13883,36,1,9.54
13883,13884,240,1,8.46
13884,13885,30,7,36.26
13885,13886,24,3,54.87
13886,13887,15,4,63.86
13887,13888,233,5,21.66
13888,13889,138,7,33.86
13889,13890,32,1,5.87
13890,13891,155,4,57.620000000000005
13891,13892,100,5,40.56
13892,13893,5,1,9.68
13893,13894,252,2,13.09
13894,13895,35,6,103.07000000000001
13895,13896,3,8,60.96
13896,13897,201,3,19.87
13897,13898,1,3,11.379999999999999
13898,13899,140,3,16.13
13899,13900,33,8,121.05
13900,13901,75,1,5.37
13901,13902,9,14,70.39
13902,13903,101,4,52.98
13903,13904,9,2,12.510000000000002
13904,13905,207,5,34.66
13905,13906,101,2,13.709999999999999
13906,13907,123,1,9.93
13907,13908,206,3,163.48999999999998
13908,13909,16,29,603.2
13909,13910,33,4,14.24
13910,13911,127,1,9.68
13911,13912,9,5,28.9
13912,13913,187,1,18.84
13913,13914,12,7,32.21
13914,13915,16,6,72.94
13915,13916,128,1,8.87
13916,13917,12,8,53.79
13917,13918,45,9,190.2
13918,13919,169,1,7.98
13919,13920,53,2,8.99
13920,13921,158,1,12.84
13921,13922,102,7,92.34
13922,13923,224,3,25.09
13923,13924,137,4,55.1
13924,13925,182,3,15.68
13925,13926,242,1,6.75
13926,13927,91,1,8.52
13927,13928,190,2,11.16
13928,13929,144,1,6.81
13929,13930,204,2,8.88
13930,13931,17,18,318.98
13931,13932,74,3,77.92
13932,13933,244,2,5.1
13933,13934,174,1,7.02
13934,13935,0,5,48.06
13935,13936,228,1,8.31
13936,13937,201,3,20.2
13937,13938,13,9,78.41
13938,13939,7,5,22.77
13939,13940,43,1,91.65
13940,13941,239,2,15.420000000000002
13941,13942,101,1,15.87
13942,13943,28,2,8.24
13943,13944,237,1,31.12
13944,13945,102,2,17.669999999999998
13945,13946,151,4,82.25
13946,13947,140,2,12.370000000000001
13947,13948,32,12,394.96000000000004
13948,13949,64,3,14.64
13949,13950,72,1,6.35
13950,13951,17,8,152.04
13951,13952,50,1,7.1
13952,13953,205,1,7.51
13953,13954,171,1,20.31
13954,13955,129,8,33.44
13955,13956,63,2,11.99
13956,13957,15,5,71.96
13957,13958,27,4,50.41
13958,13959,42,3,31.339999999999996
13959,13960,16,4,43.59
13960,13961,121,1,33.49
13961,13962,107,2,18.49
13962,13963,88,4,29.81
13963,13964,8,8,89.21
13964,13965,104,1,6.81
13965,13966,106,3,42.91
13966,13967,36,1,1.36
13967,13968,108,8,59.87
13968,13969,74,1,7.98
13969,13970,197,1,5.38
13970,13971,126,5,33.7
13971,13972,86,5,24.74
13972,13973,65,3,20.04
13973,13974,52,2,8.86
13974,13975,62,1,37.3
13975,13976,163,11,137.09
13976,13977,16,3,26.810000000000002
13977,13978,204,4,23.28
13978,13979,49,5,57.3
13979,13980,119,2,13.969999999999999
13980,13981,122,2,25.55
13981,13982,16,18,174.08
13982,13983,146,1,14.8
13983,13984,68,8,122.28
13984,13985,79,4,68.17999999999999
13985,13986,200,7,88.13
13986,13987,156,1,22.56
13987,13988,141,2,6.739999999999999
13988,13989,8,1,12.46
13989,13990,57,3,69.28999999999999
13990,13991,71,2,13.55
13991,13992,148,1,4.5
13992,13993,48,2,41.31999999999999
13993,13994,70,2,12.739999999999998
13994,13995,11,2,13.379999999999999
13995,13996,44,1,6.96
13996,13997,53,1,6.06
13997,13998,72,1,6.13
13998,13999,9,3,30.29
13999,14000,96,7,90.88000000000001
14000,14001,22,2,12.059999999999999
14001,14002,21,2,22.369999999999997
14002,14003,85,2,12.059999999999999
14003,14004,17,2,70.25999999999999
14004,14005,26,4,20.83
14005,14006,45,1,2.39
14006,14007,46,2,17.59
14007,14008,16,3,150.65
14008,14009,215,2,11.45
14009,14010,165,1,3.42
14010,14011,3,2,4.86
14011,14012,75,18,145.0
14012,14013,45,6,126.5
14013,14014,11,12,139.47
14014,14015,94,3,13.48
14015,14016,226,5,55.0
14016,14017,60,6,35.04
14017,14018,66,4,23.310000000000002
14018,14019,171,2,25.33
14019,14020,99,4,23.659999999999997
14020,14021,204,1,8.87
14021,14022,4,7,57.78
14022,14023,15,5,63.88
14023,14024,11,10,91.94
14024,14025,85,1,5.45
14025,14026,74,1,12.75
14026,14027,25,1,1.68
14027,14028,36,3,13.02
14028,14029,57,2,11.030000000000001
14029,14030,110,1,32.31
14030,14031,9,1,6.25
14031,14032,77,1,6.03
14032,14033,84,3,36.93
14033,14034,18,1,44.94
14034,14035,27,6,17.25
14035,14036,74,6,33.68
14036,14037,93,1,6.07
14037,14038,38,1,28.18
14038,14039,71,5,40.8
14039,14040,9,4,57.33
14040,14041,145,2,14.14
14041,14042,40,1,3.54
14042,14043,27,2,24.119999999999997
14043,14044,37,1,9.88
14044,14045,21,1,7.23
14045,14046,83,1,4.38
14046,14047,51,2,12.120000000000001
14047,14048,68,2,8.219999999999999
14048,14049,0,5,32.17
14049,14050,13,1,18.75
14050,14051,46,2,19.58
14051,14052,31,1,2.86
14052,14053,64,2,9.26
14053,14054,100,1,1.77
14054,14055,19,3,9.969999999999999
14055,14056,64,4,86.53999999999999
14056,14057,61,1,6.4
14057,14058,16,9,36.87
14058,14059,51,4,83.87
14059,14060,148,5,9.129999999999999
14060,14061,13,2,14.92
14061,14062,78,4,27.59
14062,14063,1,2,75.2
14063,14064,10,2,13.63
14064,14065,85,2,19.380000000000003
14065,14066,60,2,28.82
14066,14067,10,6,53.42
14067,14068,95,4,86.52
14068,14069,92,1,5.25
14069,14070,67,1,3.38
14070,14071,218,3,93.68
14071,14072,199,1,5.38
14072,14073,36,2,18.33
14073,14074,181,2,7.119999999999999
14074,14075,87,1,8.97
14075,14076,95,1,8.87
14076,14077,165,3,23.990000000000002
14077,14078,171,2,23.740000000000002
14078,14079,115,1,7.17
14079,14080,53,1,12.24
14080,14081,3,2,9.040000000000001
14081,14082,59,5,43.459999999999994
14082,14083,45,2,24.88
14083,14084,54,4,58.45
14084,14085,68,2,16.5
14085,14086,103,1,6.88
14086,14087,92,1,1.36
14087,14088,51,5,43.72
14088,14089,61,1,2.0
14089,14090,166,2,7.76
14090,14091,173,1,13.74
14091,14092,62,1,1.5
14092,14093,84,5,94.98
14093,14094,9,3,30.76
14094,14095,9,2,10.77
14095,14096,2,4,24.169999999999998
14096,14097,123,2,15.4
14097,14098,16,3,16.6
14098,14099,100,1,6.82
14099,14100,43,1,7.15
14100,14101,108,1,2.59
14101,14102,99,1,78.63
14102,14103,86,1,11.38
14103,14104,29,1,6.62
14104,14105,160,2,19.5
14105,14106,15,6,31.369999999999997
14106,14107,161,1,3.75
14107,14108,12,2,10.629999999999999
14108,14109,8,8,67.49
14109,14110,99,6,61.55
14110,14111,1,1,9.5
14111,14112,30,2,56.24
14112,14113,183,2,16.14
14113,14114,4,4,63.13
14114,14115,38,1,2.16
14115,14116,28,1,68.69
14116,14117,10,2,16.54
14117,14118,40,5,149.36999999999998
14118,14119,36,1,5.18
14119,14120,72,1,6.75
14120,14121,101,1,5.04
14121,14122,85,4,49.0
14122,14123,140,2,5.88
14123,14124,130,6,153.72
14124,14125,11,6,73.54
14125,14126,71,8,46.56
14126,14127,120,2,5.66
14127,14128,15,2,12.04
14128,14129,53,6,52.91
14129,14130,3,3,10.11
14130,14131,26,1,5.55
14131,14132,41,1,22.38
14132,14133,24,2,25.830000000000002
14133,14134,37,1,8.69
14134,14135,72,3,32.18
14135,14136,14,2,20.119999999999997
14136,14137,73,3,9.96
14137,14138,93,1,6.93
14138,14139,43,1,8.87
14139,14140,3,6,35.44
14140,14141,50,1,10.85
14141,14142,61,1,6.75
14142,14143,36,1,3.87
14143,14144,38,3,25.92
14144,14145,3,3,50.34
14145,14146,72,1,6.35
14146,14147,53,1,14.46
14147,14148,47,7,86.94
14148,14149,49,2,28.68
14149,14150,21,3,12.06
14150,14151,67,1,2.11
14151,14152,84,2,10.06
14152,14153,11,1,6.0
14153,14154,85,1,3.97
14154,14155,31,1,9.0
14155,14156,2,1,3.87
14156,14157,69,2,3.94
14157,14158,71,2,18.18
14158,14159,92,2,21.35
14159,14160,29,5,24.18
14160,14161,17,1,24.2
14161,14162,98,1,5.46
14162,14163,39,4,14.07
14163,14164,8,1,6.87
14164,14165,3,1,7.35
14165,14166,53,3,44.04
14166,14167,29,1,5.73
14167,14168,33,1,14.64
14168,14169,41,1,6.35
14169,14170,49,1,5.62
14170,14171,9,1,8.52
14171,14172,28,1,12.5
14172,14173,3,3,55.36
14173,14174,103,1,5.87
14174,14175,78,4,40.35
14175,14176,96,2,10.670000000000002
14176,14177,138,4,145.58999999999997
14177,14178,155,1,14.0
14178,14179,138,3,17.46
14179,14180,31,1,5.37
14180,14181,150,2,39.02
14181,14182,34,2,12.309999999999999
14182,14183,40,3,49.62
14183,14184,7,1,6.25
14184,14185,25,1,6.96
14185,14186,21,8,34.01
14186,14187,65,2,18.43
14187,14188,21,5,18.93
14188,14189,59,1,10.61
14189,14190,77,3,10.83
14190,14191,35,1,9.4
14191,14192,52,1,21.27
14192,14193,41,2,8.68
14193,14194,10,4,57.62
14194,14195,60,1,3.74
14195,14196,47,5,78.43
14196,14197,3,2,8.36
14197,14198,4,9,44.44
14198,14199,26,4,53.080000000000005
14199,14200,10,2,19.44
14200,14201,39,6,23.22
14201,14202,12,2,6.82
14202,14203,89,1,15.08
14203,14204,8,3,55.849999999999994
14204,14205,10,2,4.17
14205,14206,55,3,19.13
14206,14207,128,3,200.22
14207,14208,92,5,12.6
14208,14209,66,1,21.24
14209,14210,24,4,27.76
14210,14211,143,3,7.72
14211,14212,143,4,47.88
14212,14213,93,2,64.16
14213,14214,133,2,8.620000000000001
14214,14215,55,5,37.69
14215,14216,179,4,22.740000000000002
14216,14217,29,1,10.61
14217,14218,110,1,10.15
14218,14219,102,4,19.88
14219,14220,35,2,8.76
14220,14221,161,3,25.29
14221,14222,186,1,18.32
14222,14223,48,1,5.46
14223,14224,96,1,17.5
14224,14225,17,4,31.369999999999997
14225,14226,10,4,40.36
14226,14227,189,1,8.46
14227,14228,48,4,27.49
14228,14229,55,1,6.75
14229,14230,201,5,40.09
14230,14231,136,2,15.45
14231,14232,104,2,7.51
14232,14233,140,1,28.12
14233,14234,205,2,14.190000000000001
14234,14235,138,3,24.17
14235,14236,136,2,5.97
14236,14237,66,9,57.7
14237,14238,186,5,65.94
14238,14239,135,1,5.87
14239,14240,85,2,36.61
14240,14241,145,1,6.13
14241,14242,114,8,111.77
14242,14243,45,1,0.14
14243,14244,39,1,8.56
14244,14245,164,6,53.19
14245,14246,21,5,53.870000000000005
14246,14247,16,15,108.84
14247,14248,15,6,49.11
14248,14249,16,6,34.31
14249,14250,159,1,7.23
14250,14251,103,1,39.48
14251,14252,79,1,19.17
14252,14253,34,2,15.61
14253,14254,77,1,4.02
14254,14255,164,2,13.17
14255,14256,145,4,28.43
14256,14257,105,1,4.04
14257,14258,132,2,9.45
14258,14259,45,3,27.02
14259,14260,12,4,19.71
14260,14261,143,1,4.88
14261,14262,12,2,25.63
14262,14263,4,4,26.64
14263,14264,26,3,19.73
14264,14265,25,1,9.4
14265,14266,24,3,36.49
14266,14267,31,2,3.88
14267,14268,99,1,7.0
14268,14269,12,2,15.86
14269,14270,84,4,44.019999999999996
14270,14271,11,4,33.07
14271,14272,1,1,6.87
14272,14273,18,2,62.47
14273,14274,15,2,15.75
14274,14275,14,4,41.47
14275,14276,32,1,21.34
14276,14277,1,2,15.54
14277,14278,40,3,10.66
14278,14279,18,3,31.75
14279,14280,63,3,46.230000000000004
14280,14281,81,4,47.11
14281,14282,7,8,63.67
14282,14283,65,4,27.39
14283,14284,42,9,59.16
14284,14285,170,6,25.8
14285,14286,30,9,81.25
14286,14287,17,2,238.59
14287,14288,22,10,60.36
14288,14289,149,7,70.91
14289,14290,79,13,85.01
14290,14291,117,7,54.269999999999996
14291,14292,50,3,16.48
14292,14293,24,2,13.07
14293,14294,194,1,30.87
14294,14295,176,1,7.29
14295,14296,191,4,27.48
14296,14297,241,2,6.94
14297,14298,69,1,16.27
14298,14299,170,5,19.0
14299,14300,32,1,4.94
14300,14301,135,1,5.62
14301,14302,76,5,16.41
14302,14303,138,3,8.79
14303,14304,26,1,11.73
14304,14305,233,1,8.6
14305,14306,23,2,22.28
14306,14307,151,4,23.45
14307,14308,187,2,13.98
14308,14309,92,1,6.54
14309,14310,22,2,35.129999999999995
14310,14311,16,2,5.24
14311,14312,238,2,15.93
14312,14313,181,1,5.75
14313,14314,139,3,20.98
14314,14315,219,5,77.36
14315,14316,38,5,40.03
14316,14317,93,3,71.87
14317,14318,111,5,54.61
14318,14319,71,7,49.629999999999995
14319,14320,28,3,13.8
14320,14321,122,3,25.88
14321,14322,76,2,18.0
14322,14323,17,1,15.0
14323,14324,178,1,13.83
14324,14325,13,3,28.29
14325,14326,69,3,28.990000000000002
14326,14327,85,3,29.45
14327,14328,120,4,34.82
14328,14329,158,1,49.45
14329,14330,1,1,8.6
14330,14331,217,3,31.32
14331,14332,49,1,5.38
14332,14333,130,4,34.22
14333,14334,217,2,14.18
14334,14335,8,3,17.36
14335,14336,127,5,26.02
14336,14337,58,4,12.17
14337,14338,265,3,16.58
14338,14339,225,1,2.31
14339,14340,210,1,5.31
14340,14341,193,2,12.79
14341,14342,127,2,9.61
14342,14343,85,3,211.59
14343,14344,0,7,51.800000000000004
14344,14345,128,2,27.57
14345,14346,25,1,10.02
14346,14347,25,7,46.8
14347,14348,28,7,33.14
14348,14349,54,1,13.58
14349,14350,120,2,25.18
14350,14351,178,4,68.37
14351,14352,31,11,135.89
14352,14353,39,1,15.5
14353,14354,28,9,114.9
14354,14355,177,3,170.54999999999998
14355,14356,1,8,48.78
14356,14357,15,1,4.26
14357,14358,48,9,67.08
14358,14359,50,2,16.22
14359,14360,5,2,2.63
14360,14361,168,3,16.740000000000002
14361,14362,266,1,8.88
14362,14363,180,2,6.03
14363,14364,12,15,119.06
14364,14365,262,2,11.9
14365,14366,67,5,30.78
14366,14367,197,1,3.12
14367,14368,14,19,236.18
14368,14369,25,7,51.81
14369,14370,24,7,68.47
14370,14371,48,1,6.35
14371,14372,147,1,4.56
14372,14373,105,2,15.4
14373,14374,46,7,86.86
14374,14375,33,20,344.38
14375,14376,109,3,12.899999999999999
14376,14377,93,4,34.019999999999996
14377,14378,8,6,86.96
14378,14379,131,7,52.21
14379,14380,87,4,25.77
14380,14381,61,4,44.03
14381,14382,95,3,21.47
14382,14383,19,11,68.88
14383,14384,260,2,1.62
14384,14385,240,2,10.8
14385,14386,55,1,4.94
14386,14387,238,5,20.73
14387,14388,26,33,601.7099999999999
14388,14389,46,1,10.61
14389,14390,37,1,5.32
14390,14391,244,1,6.75
14391,14392,263,2,12.280000000000001
14392,14393,16,7,45.37
14393,14394,44,2,8.93
14394,14395,4,6,22.310000000000002
14395,14396,94,6,95.75999999999999
14396,14397,71,3,9.91
14397,14398,3,2,12.49
14398,14399,210,2,7.21
14399,14400,18,1,12.25
14400,14401,8,4,33.72
14401,14402,77,2,13.270000000000001
14402,14403,127,8,61.53
14403,14404,49,5,63.49
14404,14405,238,1,7.44
14405,14406,88,1,7.43
14406,14407,73,1,5.69
14407,14408,241,1,6.95
14408,14409,62,9,38.43
14409,14410,130,1,9.88
14410,14411,88,1,9.39
14411,14412,54,1,12.21
14412,14413,47,6,71.89999999999999
14413,14414,50,1,9.35
14414,14415,271,2,13.69
14415,14416,0,13,81.46
14416,14417,8,6,77.75
14417,14418,171,5,61.44
14418,14419,36,12,66.83
14419,14420,267,1,57.9
14420,14421,69,13,108.29
14421,14422,72,3,57.05
14422,14423,150,5,42.37
14423,14424,60,1,8.94
14424,14425,273,1,9.62
14425,14426,154,1,5.79
14426,14427,128,1,8.04
14427,14428,77,1,8.75
14428,14429,152,20,233.57
14429,14430,43,10,248.79000000000002
14430,14431,90,1,6.92
14431,14432,15,1,6.44
14432,14433,1,1,6.31
14433,14434,213,1,11.19
14434,14435,67,1,3.44
14435,14436,89,1,9.75
14436,14437,134,2,21.12
14437,14438,259,1,3.82
14438,14439,61,7,84.51
14439,14440,193,6,22.46
14440,14441,47,7,55.82
14441,14442,261,1,4.77
14442,14443,125,1,12.96
14443,14444,124,2,46.12
14444,14445,131,20,131.16
14445,14446,230,1,13.18
14446,14447,46,3,25.369999999999997
14447,14448,18,2,14.13
14448,14449,168,1,4.26
14449,14450,245,1,15.06
14450,14451,76,2,14.54
14451,14452,13,32,766.79
14452,14453,62,1,2.13
14453,14454,87,5,29.630000000000003
14454,14455,64,4,75.41
14455,14456,239,1,8.87
14456,14457,77,3,25.049999999999997
14457,14458,20,2,15.0
14458,14459,157,2,16.939999999999998
14459,14460,193,2,22.07
14460,14461,65,11,207.38
14461,14462,9,21,127.26
14462,14463,259,2,9.690000000000001
14463,14464,213,2,6.5600000000000005
14464,14465,20,2,16.29
14465,14466,127,1,10.2
14466,14467,274,4,25.82
14467,14468,107,4,76.06
14468,14469,32,19,453.48
14469,14470,70,1,6.82
14470,14471,15,3,20.67
14471,14472,61,8,78.52
14472,14473,50,4,22.03
14473,14474,23,1,5.0
14474,14475,74,5,32.900000000000006
14475,14476,69,3,10.02
14476,14477,14,18,314.82
14477,14478,134,1,18.43
14478,14479,207,1,3.25
14479,14480,76,1,11.87
14480,14481,119,4,16.36
14481,14482,69,1,16.62
14482,14483,61,2,9.540000000000001
14483,14484,11,3,54.99
14484,14485,84,1,24.99
14485,14486,247,1,23.31
14486,14487,11,17,250.85
14487,14488,55,2,13.4
14488,14489,247,1,29.57
14489,14490,177,2,4.83
14490,14491,82,5,32.85
14491,14492,38,3,29.07
14492,14493,130,1,8.04
14493,14494,8,14,359.95
14494,14495,12,4,34.32
14495,14496,70,6,22.560000000000002
14496,14497,89,25,470.39000000000004
14497,14498,16,15,614.38
14498,14499,10,4,16.04
14499,14500,142,2,15.49
14500,14501,29,5,77.11
14501,14502,104,2,21.0
14502,14503,155,3,171.74
14503,14504,65,1,8.05
14504,14505,22,1,13.47
14505,14506,78,9,90.61
14506,14507,8,8,71.28999999999999
14507,14508,30,6,86.74000000000001
14508,14509,103,1,0.96
14509,14510,72,4,16.48
14510,14511,80,2,4.529999999999999
14511,14512,16,2,69.12
14512,14513,72,2,28.62
14513,14514,148,2,7.16
14514,14515,240,1,2.03
14515,14516,153,3,46.84
14516,14517,39,2,33.379999999999995
14517,14518,72,2,8.38
14518,14519,201,4,16.57
14519,14520,89,2,12.93
14520,14521,177,4,27.000000000000004
14521,14522,51,5,29.5
14522,14523,0,2,14.59
14523,14524,144,1,8.65
14524,14525,8,10,187.51
14525,14526,177,1,197.5
14526,14527,179,3,17.34
14527,14528,252,1,2.75
14528,14529,102,3,10.23
14529,14530,80,2,21.15
14530,14531,66,2,20.79
14531,14532,165,2,10.65
14532,14533,204,3,38.34
14533,14534,101,2,19.03
14534,14535,223,1,5.46
14535,14536,19,3,9.05
14536,14537,233,1,12.32
14537,14538,79,2,27.490000000000002
14538,14539,164,1,4.02
14539,14540,59,2,5.7299999999999995
14540,14541,132,2,10.48
14541,14542,98,1,6.35
14542,14543,48,2,10.02
14543,14544,46,1,5.79
14544,14545,17,2,28.89
14545,14546,13,5,59.47
14546,14547,69,2,6.4
14547,14548,36,51,1109.05
14548,14549,141,1,2.11
14549,14550,160,2,6.9
14550,14551,249,3,14.920000000000002
14551,14552,92,1,9.93
14552,14553,221,1,3.53
14553,14554,83,1,5.12
14554,14555,58,1,3.82
14555,14556,8,4,42.53
14556,14557,187,3,29.39
14557,14558,12,1,15.54
14558,14559,57,3,29.96
14559,14560,153,1,6.48
14560,14561,130,1,7.44
14561,14562,151,2,22.75
14562,14563,39,1,7.15
14563,14564,67,1,4.02
14564,14565,39,8,76.98
14565,14566,77,2,7.49
14566,14567,89,2,4.3
14567,14568,9,1,9.0
14568,14569,25,1,6.62
14569,14570,162,2,19.029999999999998
14570,14571,9,5,99.12
14571,14572,83,3,57.489999999999995
14572,14573,217,1,12.75
14573,14574,207,1,5.04
14574,14575,62,1,4.09
14575,14576,189,1,12.27
14576,14577,124,2,19.71
14577,14578,47,1,7.15
14578,14579,95,1,1.24
14579,14580,22,4,248.3
14580,14581,201,3,35.56
14581,14582,113,1,19.27
14582,14583,22,1,8.38
14583,14584,37,1,5.1
14584,14585,66,1,4.98
14585,14586,101,8,117.72
14586,14587,178,1,1.9
14587,14588,222,2,12.3
14588,14589,194,2,16.41
14589,14590,8,4,42.53
14590,14591,256,1,3.19
14591,14592,10,4,57.82
14592,14593,141,2,10.98
14593,14594,62,1,7.9
14594,14595,78,1,10.9
14595,14596,1,1,4.23
14596,14597,16,3,19.68
14597,14598,82,1,6.0
14598,14599,32,2,18.630000000000003
14599,14600,117,1,5.38
14600,14601,40,10,292.8
14601,14602,25,8,65.79
14602,14603,153,5,37.76
14603,14604,89,1,8.67
14604,14605,35,4,98.36
14605,14606,12,3,7.07
14606,14607,86,1,13.37
14607,14608,50,1,10.12
14608,14609,63,3,22.79
14609,14610,9,1,6.24
14610,14611,2,4,23.37
14611,14612,166,1,4.94
14612,14613,1,2,12.64
14613,14614,176,3,10.4
14614,14615,31,2,70.8
14615,14616,121,2,21.17
14616,14617,1,2,9.75
14617,14618,100,1,3.15
14618,14619,46,3,26.21
14619,14620,80,4,33.15
14620,14621,99,2,5.029999999999999
14621,14622,100,5,40.97
14622,14623,101,2,14.43
14623,14624,41,6,77.5
14624,14625,120,1,12.08
14625,14626,57,1,9.35
14626,14627,17,1,12.0
14627,14628,42,4,79.34
14628,14629,23,2,15.19
14629,14630,13,2,16.5
14630,14631,52,2,6.890000000000001
14631,14632,96,6,71.73
14632,14633,33,7,56.129999999999995
14633,14634,26,1,10.37
14634,14635,54,1,3.96
14635,14636,21,1,4.81
14636,14637,70,1,7.29
