userid	timestamp	action	value	testids
user_10224	1690907428	product	0	13534;23346;23463;25661
user_10224	1690907429	search	0	13534;23346;23463;25661
user_10224	1691080243	product	0	13534;23346;23463;25661
user_10224	1691080244	cart	30900.0	13534;23346;23463;25661
user_10224	1691080248	search	0	13534;23346;23463;25661
user_10224	1691339452	category	0	13534;23346;23463;25661
user_10224	1691339454	cart	28200.0	13534;23346;23463;25661
user_10224	1691339466	search	0	13534;23346;23463;25661
user_10224	1691339475	mainpage	0	13534;23346;23463;25661
user_10224	1691339497	category	0	13534;23346;23463;25661
user_10224	1691425913	mainpage	0	13534;23346;23463;25661
user_10224	1691425926	category	0	13534;23346;23463;25661
user_10224	1691425927	cart	12800.0	13534;23346;23463;25661
user_10224	1691425929	search	0	13534;23346;23463;25661
user_10224	1691425953	search	0	13534;23346;23463;25661
user_10224	1691598757	mainpage	0	13534;23346;23463;25661
user_10224	1691598762	search	0	13534;23346;23463;25661
user_10224	1691598775	search	0	13534;23346;23463;25661
user_10224	1691598785	product	0	13534;23346;23463;25661
user_10224	1691598805	search	0	13534;23346;23463;25661
user_10224	1691685241	product	0	13534;23346;23463;25661
user_10224	1691685248	search	0	13534;23346;23463;25661
user_10224	1691685254	category	0	13534;23346;23463;25661
user_10224	1691685264	cart	42800.0	13534;23346;23463;25661
user_10224	1691685287	product	0	13534;23346;23463;25661
user_10224	1691685297	cart	25600.0	13534;23346;23463;25661
user_10224	1691944524	category	0	13534;23346;23463;25661
user_10224	1691944531	cart	12600.0	13534;23346;23463;25661
user_10224	1691944572	checkout	12600.0	13534;23346;23463;25661
user_10224	1691944577	confirmation	12600.0	13534;23346;23463;25661
user_10224	1692030994	category	0	13534;23346;23463;25661
user_10224	1692031001	product	0	13534;23346;23463;25661
user_10224	1692031005	cart	43700.0	13534;23346;23463;25661
user_10224	1692031007	product	0	13534;23346;23463;25661
user_10224	1692031016	product	0	13534;23346;23463;25661
user_10224	1692031029	category	0	13534;23346;23463;25661
user_10224	1692031038	search	0	13534;23346;23463;25661
user_10224	1692031046	category	0	13534;23346;23463;25661
user_10224	1692031057	cart	8870.0	13534;23346;23463;25661
user_10224	1692290258	category	0	13534;23346;23463;25661
user_10224	1692290263	mainpage	0	13534;23346;23463;25661
user_10224	1692290273	category	0	13534;23346;23463;25661
user_10224	1692290275	product	0	13534;23346;23463;25661
user_10224	1692290282	search	0	13534;23346;23463;25661
user_10224	1692376690	category	0	13534;23346;23463;25661
user_10224	1692376693	mainpage	0	13534;23346;23463;25661
user_10224	1692376707	category	0	13534;23346;23463;25661
user_10224	1692376709	mainpage	0	13534;23346;23463;25661
user_10224	1692376722	search	0	13534;23346;23463;25661
user_10224	1692376746	product	0	13534;23346;23463;25661
user_10224	1692376753	product	0	13534;23346;23463;25661
user_10224	1692376755	category	0	13534;23346;23463;25661
user_10224	1692549580	mainpage	0	13534;23346;23463;25661
user_10224	1692549631	product	0	13534;23346;23463;25661
user_10224	1692549656	cart	3080.0	13534;23346;23463;25661
user_10224	1692549690	category	0	13534;23346;23463;25661
user_10224	1692549706	search	0	13534;23346;23463;25661
user_10224	1692895310	category	0	13534;23346;23463;25661
user_10224	1692895322	product	0	13534;23346;23463;25661
user_10224	1692895326	search	0	13534;23346;23463;25661
user_10224	1692895333	category	0	13534;23346;23463;25661
user_10224	1692895335	product	0	13534;23346;23463;25661
user_10224	1692895340	search	0	13534;23346;23463;25661
user_10224	1692895377	product	0	13534;23346;23463;25661
user_10224	1692895395	search	0	13534;23346;23463;25661
user_10224	1692895409	category	0	13534;23346;23463;25661
user_10224	1692895445	search	0	13534;23346;23463;25661
user_10224	1692895450	search	0	13534;23346;23463;25661
user_10224	1692895450	product	0	13534;23346;23463;25661
user_10224	1692895455	cart	6300.0	13534;23346;23463;25661
user_10224	1692895462	category	0	13534;23346;23463;25661
user_10224	1692895467	search	0	13534;23346;23463;25661
user_10224	1693068287	search	0	13534;23346;23463;25661
user_10224	1693068296	product	0	13534;23346;23463;25661
user_10224	1693068299	mainpage	0	13534;23346;23463;25661
user_10224	1693068303	search	0	13534;23346;23463;25661
user_10224	1693068320	search	0	13534;23346;23463;25661
user_10224	1693068337	product	0	13534;23346;23463;25661
user_10224	1693068343	category	0	13534;23346;23463;25661
user_10224	1693068353	product	0	13534;23346;23463;25661
user_10224	1693068361	category	0	13534;23346;23463;25661
user_10224	1693068382	product	0	13534;23346;23463;25661
user_10224	1693068426	search	0	13534;23346;23463;25661
user_10224	1693068462	product	0	13534;23346;23463;25661
user_10224	1693068481	cart	17600.0	13534;23346;23463;25661
user_10224	1693068495	category	0	13534;23346;23463;25661
user_10224	1693068510	search	0	13534;23346;23463;25661
user_10224	1693068511	product	0	13534;23346;23463;25661
user_10224	1693068528	cart	18500.0	13534;23346;23463;25661
user_10224	1693154934	category	0	13534;23346;23463;25661
user_10224	1693154936	search	0	13534;23346;23463;25661
user_10224	1693154944	product	0	13534;23346;23463;25661
user_10224	1693154948	mainpage	0	13534;23346;23463;25661
user_10224	1693154950	category	0	13534;23346;23463;25661
user_10224	1693154965	product	0	13534;23346;23463;25661
user_10224	1693154967	search	0	13534;23346;23463;25661
user_10224	1693154972	product	0	13534;23346;23463;25661
user_10224	1693154991	product	0	13534;23346;23463;25661
user_10224	1693155034	search	0	13534;23346;23463;25661
user_10224	1693241443	category	0	13534;23346;23463;25661
user_10224	1693241446	mainpage	0	13534;23346;23463;25661
user_10224	1693241459	category	0	13534;23346;23463;25661
user_10224	1693241476	product	0	13534;23346;23463;25661
user_10224	1693241488	search	0	13534;23346;23463;25661
user_10224	1693241518	product	0	13534;23346;23463;25661
user_10224	1693241542	search	0	13534;23346;23463;25661
user_10224	1693759953	product	0	13534;23346;23463;25661
user_10224	1693759966	category	0	13534;23346;23463;25661
user_10225	1690697334	category	0	13535;23345;23464;25661
user_10225	1690697338	cart	46100.0	13535;23345;23464;25661
user_10225	1690697340	product	0	13535;23345;23464;25661
user_10225	1690783759	mainpage	0	13535;23345;23464;25661
user_10225	1690870173	search	0	13535;23345;23464;25661
user_10225	1690870179	category	0	13535;23345;23464;25661
user_10225	1690956593	search	0	13535;23345;23464;25661
user_10225	1690956628	category	0	13535;23345;23464;25661
user_10225	1690956675	search	0	13535;23345;23464;25661
user_10225	1690956695	search	0	13535;23345;23464;25661
user_10225	1690956711	product	0	13535;23345;23464;25661
user_10225	1690956715	search	0	13535;23345;23464;25661
user_10225	1690956721	product	0	13535;23345;23464;25661
user_10225	1691043154	search	0	13535;23345;23464;25661
user_10225	1691043173	mainpage	0	13535;23345;23464;25661
user_10225	1691043202	product	0	13535;23345;23464;25661
user_10225	1691043221	product	0	13535;23345;23464;25661
user_10225	1691043230	mainpage	0	13535;23345;23464;25661
user_10225	1691043259	category	0	13535;23345;23464;25661
user_10225	1691043283	product	0	13535;23345;23464;25661
user_10225	1691043293	search	0	13535;23345;23464;25661
user_10225	1691043353	category	0	13535;23345;23464;25661
user_10225	1691043373	product	0	13535;23345;23464;25661
user_10225	1691043382	category	0	13535;23345;23464;25661
user_10225	1691043403	search	0	13535;23345;23464;25661
user_10225	1691043419	product	0	13535;23345;23464;25661
user_10225	1691302642	mainpage	0	13535;23345;23464;25661
user_10225	1691302659	category	0	13535;23345;23464;25661
user_10225	1691302672	mainpage	0	13535;23345;23464;25661
user_10225	1691475479	category	0	13535;23345;23464;25661
user_10225	1691561905	category	0	13535;23345;23464;25661
user_10225	1691561906	mainpage	0	13535;23345;23464;25661
user_10225	1691561928	search	0	13535;23345;23464;25661
user_10225	1691561940	mainpage	0	13535;23345;23464;25661
user_10225	1691561951	category	0	13535;23345;23464;25661
user_10225	1691561953	product	0	13535;23345;23464;25661
user_10225	1691561975	search	0	13535;23345;23464;25661
user_10225	1691561990	product	0	13535;23345;23464;25661
user_10225	1691562007	product	0	13535;23345;23464;25661
user_10225	1691562038	search	0	13535;23345;23464;25661
user_10225	1691907651	search	0	13535;23345;23464;25661
user_10225	1691907686	category	0	13535;23345;23464;25661
user_10225	1691907702	category	0	13535;23345;23464;25661
user_10225	1691907728	search	0	13535;23345;23464;25661
user_10225	1691994146	search	0	13535;23345;23464;25661
user_10225	1691994157	category	0	13535;23345;23464;25661
user_10225	1691994211	product	0	13535;23345;23464;25661
user_10225	1692080649	mainpage	0	13535;23345;23464;25661
user_10225	1692080655	search	0	13535;23345;23464;25661
user_10225	1692080672	search	0	13535;23345;23464;25661
user_10225	1692080673	search	0	13535;23345;23464;25661
user_10225	1692080697	product	0	13535;23345;23464;25661
user_10225	1692080706	mainpage	0	13535;23345;23464;25661
user_10225	1692080729	search	0	13535;23345;23464;25661
user_10225	1692167134	category	0	13535;23345;23464;25661
user_10225	1692167172	category	0	13535;23345;23464;25661
user_10225	1692167185	product	0	13535;23345;23464;25661
user_10225	1692167195	product	0	13535;23345;23464;25661
user_10225	1692167221	search	0	13535;23345;23464;25661
user_10225	1692167229	category	0	13535;23345;23464;25661
user_10225	1692167239	category	0	13535;23345;23464;25661
user_10225	1692167241	product	0	13535;23345;23464;25661
user_10225	1692167262	cart	33100.0	13535;23345;23464;25661
user_10225	1692167263	search	0	13535;23345;23464;25661
user_10225	1692167282	product	0	13535;23345;23464;25661
user_10225	1692167298	search	0	13535;23345;23464;25661
user_10225	1692426504	mainpage	0	13535;23345;23464;25661
user_10225	1692426518	product	0	13535;23345;23464;25661
user_10225	1692599323	mainpage	0	13535;23345;23464;25661
user_10225	1692599326	product	0	13535;23345;23464;25661
user_10225	1692599347	category	0	13535;23345;23464;25661
user_10225	1692685794	search	0	13535;23345;23464;25661
user_10225	1692685805	product	0	13535;23345;23464;25661
user_10225	1692685811	product	0	13535;23345;23464;25661
user_10225	1692685818	search	0	13535;23345;23464;25661
user_10225	1692772235	search	0	13535;23345;23464;25661
user_10225	1692772244	product	0	13535;23345;23464;25661
user_10225	1692772264	search	0	13535;23345;23464;25661
user_10225	1692858674	mainpage	0	13535;23345;23464;25661
user_10225	1692858693	category	0	13535;23345;23464;25661
user_10225	1693117912	product	0	13535;23345;23464;25661
user_10225	1693117932	cart	32700.0	13535;23345;23464;25661
user_10225	1693117950	product	0	13535;23345;23464;25661
user_10225	1693117969	search	0	13535;23345;23464;25661
user_10225	1693117976	search	0	13535;23345;23464;25661
user_10225	1693117981	category	0	13535;23345;23464;25661
user_10225	1693117997	category	0	13535;23345;23464;25661
user_10225	1693118000	product	0	13535;23345;23464;25661
user_10225	1693118009	search	0	13535;23345;23464;25661
user_10225	1693118015	product	0	13535;23345;23464;25661
user_10225	1693118018	search	0	13535;23345;23464;25661
user_10225	1693290822	product	0	13535;23345;23464;25661
user_10225	1693290827	search	0	13535;23345;23464;25661
user_10225	1693290840	product	0	13535;23345;23464;25661
user_10225	1693290859	cart	7720.0	13535;23345;23464;25661
user_10225	1693377277	product	0	13535;23345;23464;25661
user_10225	1693377304	search	0	13535;23345;23464;25661
user_10225	1693377314	category	0	13535;23345;23464;25661
user_10225	1693377322	product	0	13535;23345;23464;25661
user_10225	1693377337	category	0	13535;23345;23464;25661
user_10225	1693550165	category	0	13535;23345;23464;25661
user_10225	1693550175	product	0	13535;23345;23464;25661
user_10225	1693550184	search	0	13535;23345;23464;25661
user_10225	1693550209	category	0	13535;23345;23464;25661
user_10225	1693550225	cart	37700.0	13535;23345;23464;25661
user_10225	1693723032	mainpage	0	13535;23345;23464;25661
user_10225	1693723049	search	0	13535;23345;23464;25661
user_10226	1690612501	mainpage	0	13535;23346;23464;25661
user_10226	1690612501	search	0	13535;23346;23464;25661
user_10226	1690698933	category	0	13535;23346;23464;25661
user_10226	1690698941	mainpage	0	13535;23346;23464;25661
user_10226	1690698951	search	0	13535;23346;23464;25661
user_10226	1690698977	product	0	13535;23346;23464;25661
user_10226	1690698982	search	0	13535;23346;23464;25661
user_10226	1690698998	product	0	13535;23346;23464;25661
user_10226	1690699040	search	0	13535;23346;23464;25661
user_10226	1690699055	mainpage	0	13535;23346;23464;25661
user_10226	1690699069	category	0	13535;23346;23464;25661
user_10226	1690785475	search	0	13535;23346;23464;25661
user_10226	1690785479	category	0	13535;23346;23464;25661
user_10226	1690785489	search	0	13535;23346;23464;25661
user_10226	1690785517	product	0	13535;23346;23464;25661
user_10226	1690785535	product	0	13535;23346;23464;25661
user_10226	1690785538	mainpage	0	13535;23346;23464;25661
user_10226	1690785548	search	0	13535;23346;23464;25661
user_10226	1690785551	product	0	13535;23346;23464;25661
user_10226	1691044763	search	0	13535;23346;23464;25661
user_10226	1691044780	product	0	13535;23346;23464;25661
user_10226	1691044788	search	0	13535;23346;23464;25661
user_10226	1691044790	mainpage	0	13535;23346;23464;25661
user_10226	1691044800	product	0	13535;23346;23464;25661
user_10226	1691044801	category	0	13535;23346;23464;25661
user_10226	1691044817	search	0	13535;23346;23464;25661
user_10226	1691044824	mainpage	0	13535;23346;23464;25661
user_10226	1691044859	category	0	13535;23346;23464;25661
user_10226	1691044868	product	0	13535;23346;23464;25661
user_10226	1691044874	category	0	13535;23346;23464;25661
user_10226	1691044895	product	0	13535;23346;23464;25661
user_10226	1691476916	category	0	13535;23346;23464;25661
user_10226	1691476920	product	0	13535;23346;23464;25661
user_10226	1691476929	product	0	13535;23346;23464;25661
user_10226	1691476970	cart	24000.0	13535;23346;23464;25661
user_10226	1691822586	search	0	13535;23346;23464;25661
user_10226	1691822588	search	0	13535;23346;23464;25661
user_10226	1691822593	search	0	13535;23346;23464;25661
user_10226	1691822616	search	0	13535;23346;23464;25661
user_10226	1691909019	mainpage	0	13535;23346;23464;25661
user_10226	1692254637	category	0	13535;23346;23464;25661
user_10226	1692254655	cart	4900.0	13535;23346;23464;25661
user_10226	1692254658	product	0	13535;23346;23464;25661
user_10226	1692427474	mainpage	0	13535;23346;23464;25661
user_10226	1692427496	category	0	13535;23346;23464;25661
user_10226	1692513929	search	0	13535;23346;23464;25661
user_10226	1692513952	product	0	13535;23346;23464;25661
user_10226	1692513957	category	0	13535;23346;23464;25661
user_10226	1692859577	search	0	13535;23346;23464;25661
user_10226	1692859612	mainpage	0	13535;23346;23464;25661
user_10226	1692859613	search	0	13535;23346;23464;25661
user_10226	1692859616	search	0	13535;23346;23464;25661
user_10226	1693118849	mainpage	0	13535;23346;23464;25661
user_10226	1693118885	category	0	13535;23346;23464;25661
user_10226	1693118887	product	0	13535;23346;23464;25661
user_10226	1693291700	mainpage	0	13535;23346;23464;25661
user_10226	1693291715	category	0	13535;23346;23464;25661
user_10226	1693291729	mainpage	0	13535;23346;23464;25661
user_10226	1693291746	product	0	13535;23346;23464;25661
user_10226	1693291802	category	0	13535;23346;23464;25661
user_10226	1693291818	cart	13500.0	13535;23346;23464;25661
user_10226	1693291836	product	0	13535;23346;23464;25661
user_10226	1693291854	cart	15300.0	13535;23346;23464;25661
user_10226	1693291888	search	0	13535;23346;23464;25661
user_10226	1693291904	search	0	13535;23346;23464;25661
user_10226	1693291931	product	0	13535;23346;23464;25661
user_10226	1693291936	category	0	13535;23346;23464;25661
user_10226	1693291982	search	0	13535;23346;23464;25661
user_10226	1693291983	mainpage	0	13535;23346;23464;25661
user_10226	1693291988	category	0	13535;23346;23464;25661
user_10226	1693378406	search	0	13535;23346;23464;25661
user_10226	1693378429	product	0	13535;23346;23464;25661
user_10226	1693378433	cart	13800.0	13535;23346;23464;25661
user_10226	1693378460	search	0	13535;23346;23464;25661
user_10226	1693378461	product	0	13535;23346;23464;25661
user_10226	1693378466	cart	6450.0	13535;23346;23464;25661
user_10226	1693551272	mainpage	0	13535;23346;23464;25661
user_10226	1693551276	category	0	13535;23346;23464;25661
user_10226	1693551292	mainpage	0	13535;23346;23464;25661
user_10227	1690597468	category	0	13535;23346;23463;25661
user_10227	1690597489	product	0	13535;23346;23463;25661
user_10227	1690597520	mainpage	0	13535;23346;23463;25661
user_10227	1690597539	product	0	13535;23346;23463;25661
user_10227	1690597548	cart	13900.0	13535;23346;23463;25661
user_10227	1690597550	search	0	13535;23346;23463;25661
user_10227	1690597554	product	0	13535;23346;23463;25661
user_10227	1690597556	cart	11300.0	13535;23346;23463;25661
user_10227	1690597567	product	0	13535;23346;23463;25661
user_10227	1690597583	search	0	13535;23346;23463;25661
user_10227	1690597605	product	0	13535;23346;23463;25661
user_10227	1690597606	search	0	13535;23346;23463;25661
user_10227	1690597610	product	0	13535;23346;23463;25661
user_10227	1690597622	product	0	13535;23346;23463;25661
user_10227	1690856827	search	0	13535;23346;23463;25661
user_10227	1690856837	search	0	13535;23346;23463;25661
user_10227	1690856843	product	0	13535;23346;23463;25661
user_10227	1690856871	cart	12500.0	13535;23346;23463;25661
user_10227	1690856894	search	0	13535;23346;23463;25661
user_10227	1690856902	product	0	13535;23346;23463;25661
user_10227	1690856902	search	0	13535;23346;23463;25661
user_10227	1691029703	mainpage	0	13535;23346;23463;25661
user_10227	1691029710	search	0	13535;23346;23463;25661
user_10227	1691029727	category	0	13535;23346;23463;25661
user_10227	1691029778	product	0	13535;23346;23463;25661
user_10227	1691029793	search	0	13535;23346;23463;25661
user_10227	1691029818	category	0	13535;23346;23463;25661
user_10227	1691029826	product	0	13535;23346;23463;25661
user_10227	1691029862	search	0	13535;23346;23463;25661
user_10227	1691029874	product	0	13535;23346;23463;25661
user_10227	1691116278	mainpage	0	13535;23346;23463;25661
user_10227	1691116298	product	0	13535;23346;23463;25661
user_10227	1691116310	category	0	13535;23346;23463;25661
user_10227	1691116317	product	0	13535;23346;23463;25661
user_10227	1691116322	category	0	13535;23346;23463;25661
user_10227	1691116345	product	0	13535;23346;23463;25661
user_10227	1691116378	cart	27100.0	13535;23346;23463;25661
user_10227	1691116387	search	0	13535;23346;23463;25661
user_10227	1691116391	product	0	13535;23346;23463;25661
user_10227	1691116406	mainpage	0	13535;23346;23463;25661
user_10227	1691116422	search	0	13535;23346;23463;25661
user_10227	1691289240	search	0	13535;23346;23463;25661
user_10227	1691289250	search	0	13535;23346;23463;25661
user_10227	1691289274	mainpage	0	13535;23346;23463;25661
user_10227	1691289318	product	0	13535;23346;23463;25661
user_10227	1691289327	category	0	13535;23346;23463;25661
user_10227	1691289331	search	0	13535;23346;23463;25661
user_10227	1691289380	category	0	13535;23346;23463;25661
user_10227	1691289382	search	0	13535;23346;23463;25661
user_10227	1691289386	search	0	13535;23346;23463;25661
user_10227	1691462223	product	0	13535;23346;23463;25661
user_10227	1691462235	mainpage	0	13535;23346;23463;25661
user_10227	1691462260	search	0	13535;23346;23463;25661
user_10227	1691462283	category	0	13535;23346;23463;25661
user_10227	1691462302	search	0	13535;23346;23463;25661
user_10227	1691462351	product	0	13535;23346;23463;25661
user_10227	1691635157	mainpage	0	13535;23346;23463;25661
user_10227	1691635192	category	0	13535;23346;23463;25661
user_10227	1691635197	product	0	13535;23346;23463;25661
user_10227	1691635207	cart	2810.0	13535;23346;23463;25661
user_10227	1692153613	search	0	13535;23346;23463;25661
user_10227	1692153623	search	0	13535;23346;23463;25661
user_10227	1692153626	category	0	13535;23346;23463;25661
user_10227	1692153635	product	0	13535;23346;23463;25661
user_10227	1692153652	cart	14100.0	13535;23346;23463;25661
user_10227	1692153657	category	0	13535;23346;23463;25661
user_10227	1692153662	search	0	13535;23346;23463;25661
user_10227	1692153668	product	0	13535;23346;23463;25661
user_10227	1692153683	product	0	13535;23346;23463;25661
user_10227	1692153693	category	0	13535;23346;23463;25661
user_10227	1692153708	product	0	13535;23346;23463;25661
user_10227	1692153721	product	0	13535;23346;23463;25661
user_10227	1692153730	search	0	13535;23346;23463;25661
user_10227	1692153743	product	0	13535;23346;23463;25661
user_10227	1692153760	search	0	13535;23346;23463;25661
user_10227	1692240178	search	0	13535;23346;23463;25661
user_10227	1692326607	search	0	13535;23346;23463;25661
user_10227	1692326615	product	0	13535;23346;23463;25661
user_10227	1692326627	product	0	13535;23346;23463;25661
user_10227	1692326651	cart	31000.0	13535;23346;23463;25661
user_10227	1692326678	search	0	13535;23346;23463;25661
user_10227	1692672287	search	0	13535;23346;23463;25661
user_10227	1692931538	category	0	13535;23346;23463;25661
user_10227	1692931548	search	0	13535;23346;23463;25661
user_10227	1692931559	product	0	13535;23346;23463;25661
user_10227	1692931572	category	0	13535;23346;23463;25661
user_10227	1692931583	cart	2590.0	13535;23346;23463;25661
user_10227	1692931586	search	0	13535;23346;23463;25661
user_10227	1692931610	product	0	13535;23346;23463;25661
user_10227	1692931622	cart	10100.0	13535;23346;23463;25661
user_10227	1692931631	product	0	13535;23346;23463;25661
user_10227	1692931653	cart	49000.0	13535;23346;23463;25661
user_10227	1693018076	mainpage	0	13535;23346;23463;25661
user_10227	1693018098	search	0	13535;23346;23463;25661
user_10227	1693018108	category	0	13535;23346;23463;25661
user_10227	1693018121	product	0	13535;23346;23463;25661
user_10227	1693018122	search	0	13535;23346;23463;25661
user_10227	1693277327	search	0	13535;23346;23463;25661
user_10227	1693277336	mainpage	0	13535;23346;23463;25661
user_10227	1693277345	search	0	13535;23346;23463;25661
user_10227	1693277348	mainpage	0	13535;23346;23463;25661
user_10227	1693277353	category	0	13535;23346;23463;25661
user_10227	1693277371	search	0	13535;23346;23463;25661
user_10227	1693277385	mainpage	0	13535;23346;23463;25661
user_10227	1693277396	product	0	13535;23346;23463;25661
user_10227	1693277397	mainpage	0	13535;23346;23463;25661
user_10227	1693277407	search	0	13535;23346;23463;25661
user_10227	1693277410	product	0	13535;23346;23463;25661
user_10227	1693277433	search	0	13535;23346;23463;25661
user_10227	1693277442	category	0	13535;23346;23463;25661
user_10227	1693277449	search	0	13535;23346;23463;25661
user_10227	1693277459	category	0	13535;23346;23463;25661
user_10227	1693277464	product	0	13535;23346;23463;25661
user_10227	1693277471	category	0	13535;23346;23463;25661
user_10227	1693277473	mainpage	0	13535;23346;23463;25661
user_10227	1693277494	search	0	13535;23346;23463;25661
user_10227	1693277501	category	0	13535;23346;23463;25661
user_10227	1693277519	product	0	13535;23346;23463;25661
user_10227	1693277521	search	0	13535;23346;23463;25661
user_10227	1693277549	product	0	13535;23346;23463;25661
user_10227	1693277594	cart	6520.0	13535;23346;23463;25661
user_10227	1693277634	search	0	13535;23346;23463;25661
user_10227	1693277656	category	0	13535;23346;23463;25661
user_10227	1693277662	product	0	13535;23346;23463;25661
user_10227	1693277682	search	0	13535;23346;23463;25661
user_10227	1693277689	search	0	13535;23346;23463;25661
user_10227	1693277698	product	0	13535;23346;23463;25661
user_10227	1693277725	search	0	13535;23346;23463;25661
user_10227	1693277737	category	0	13535;23346;23463;25661
user_10227	1693277740	search	0	13535;23346;23463;25661
user_10227	1693277765	mainpage	0	13535;23346;23463;25661
user_10227	1693364189	mainpage	0	13535;23346;23463;25661
user_10227	1693364196	category	0	13535;23346;23463;25661
user_10227	1693364200	category	0	13535;23346;23463;25661
user_10227	1693364223	search	0	13535;23346;23463;25661
user_10227	1693623427	category	0	13535;23346;23463;25661
user_10227	1693623439	cart	44000.0	13535;23346;23463;25661
user_10227	1693623466	product	0	13535;23346;23463;25661
user_10227	1693623472	search	0	13535;23346;23463;25661
user_10227	1693623477	product	0	13535;23346;23463;25661
user_10227	1693709880	product	0	13535;23346;23463;25661
user_10227	1693709892	cart	30500.0	13535;23346;23463;25661
user_10227	1693709962	category	0	13535;23346;23463;25661
user_10227	1693709980	product	0	13535;23346;23463;25661
user_10227	1693709984	product	0	13535;23346;23463;25661
user_10227	1693710009	product	0	13535;23346;23463;25661
user_10227	1693710042	search	0	13535;23346;23463;25661
user_10227	1693710052	product	0	13535;23346;23463;25661
user_10227	1693710056	cart	13500.0	13535;23346;23463;25661
user_10227	1693710080	search	0	13535;23346;23463;25661
user_10228	1690532003	category	0	13535;23345;23464;25661
user_10228	1690532011	product	0	13535;23345;23464;25661
user_10228	1690791224	product	0	13535;23345;23464;25661
user_10228	1690791229	search	0	13535;23345;23464;25661
user_10228	1690964043	product	0	13535;23345;23464;25661
user_10228	1690964050	search	0	13535;23345;23464;25661
user_10228	1691050473	product	0	13535;23345;23464;25661
user_10228	1691223290	category	0	13535;23345;23464;25661
user_10228	1691223317	mainpage	0	13535;23345;23464;25661
user_10228	1691482525	mainpage	0	13535;23345;23464;25661
user_10228	1691482534	category	0	13535;23345;23464;25661
user_10228	1691482566	product	0	13535;23345;23464;25661
user_10228	1691482576	cart	5940.0	13535;23345;23464;25661
user_10228	1691482577	search	0	13535;23345;23464;25661
user_10228	1691482582	product	0	13535;23345;23464;25661
user_10228	1691482590	search	0	13535;23345;23464;25661
user_10228	1691828211	category	0	13535;23345;23464;25661
user_10228	1691828219	category	0	13535;23345;23464;25661
user_10228	1691828236	product	0	13535;23345;23464;25661
user_10228	1691828236	search	0	13535;23345;23464;25661
user_10228	1691828262	product	0	13535;23345;23464;25661
user_10228	1691828287	product	0	13535;23345;23464;25661
user_10228	1691828293	cart	72100.0	13535;23345;23464;25661
user_10228	1691914703	search	0	13535;23345;23464;25661
user_10228	1691914717	category	0	13535;23345;23464;25661
user_10228	1691914740	mainpage	0	13535;23345;23464;25661
user_10228	1692087552	search	0	13535;23345;23464;25661
user_10228	1692087554	search	0	13535;23345;23464;25661
user_10228	1692087598	product	0	13535;23345;23464;25661
user_10228	1692087604	category	0	13535;23345;23464;25661
user_10228	1692087606	product	0	13535;23345;23464;25661
user_10228	1692087626	product	0	13535;23345;23464;25661
user_10228	1692087642	cart	8470.0	13535;23345;23464;25661
user_10228	1692087658	checkout	8470.0	13535;23345;23464;25661
user_10228	1692087665	mainpage	0	13535;23345;23464;25661
user_10228	1692087668	category	0	13535;23345;23464;25661
user_10228	1692087675	search	0	13535;23345;23464;25661
user_10228	1692174106	mainpage	0	13535;23345;23464;25661
user_10228	1692174121	category	0	13535;23345;23464;25661
user_10228	1692174125	search	0	13535;23345;23464;25661
user_10228	1692174127	mainpage	0	13535;23345;23464;25661
user_10228	1692174142	product	0	13535;23345;23464;25661
user_10228	1692174153	search	0	13535;23345;23464;25661
user_10228	1692433361	search	0	13535;23345;23464;25661
user_10228	1692433406	search	0	13535;23345;23464;25661
user_10228	1692433410	product	0	13535;23345;23464;25661
user_10228	1692433424	category	0	13535;23345;23464;25661
user_10228	1692433429	cart	15100.0	13535;23345;23464;25661
user_10228	1692433435	search	0	13535;23345;23464;25661
user_10228	1692519843	category	0	13535;23345;23464;25661
user_10228	1692519847	cart	15500.0	13535;23345;23464;25661
user_10228	1692779052	product	0	13535;23345;23464;25661
user_10228	1692779056	category	0	13535;23345;23464;25661
user_10228	1692779058	mainpage	0	13535;23345;23464;25661
user_10228	1692779068	search	0	13535;23345;23464;25661
user_10228	1693124671	category	0	13535;23345;23464;25661
user_10228	1693124677	cart	21700.0	13535;23345;23464;25661
user_10228	1693124690	mainpage	0	13535;23345;23464;25661
user_10228	1693124703	search	0	13535;23345;23464;25661
user_10228	1693124704	category	0	13535;23345;23464;25661
user_10228	1693124739	mainpage	0	13535;23345;23464;25661
user_10228	1693124753	search	0	13535;23345;23464;25661
user_10228	1693124766	product	0	13535;23345;23464;25661
user_10228	1693124787	product	0	13535;23345;23464;25661
user_10228	1693124835	search	0	13535;23345;23464;25661
user_10228	1693124863	product	0	13535;23345;23464;25661
user_10228	1693124868	search	0	13535;23345;23464;25661
user_10228	1693297679	search	0	13535;23345;23464;25661
user_10228	1693384085	product	0	13535;23345;23464;25661
user_10228	1693384103	category	0	13535;23345;23464;25661
user_10228	1693384113	product	0	13535;23345;23464;25661
user_10228	1693384138	product	0	13535;23345;23464;25661
user_10228	1693384140	product	0	13535;23345;23464;25661
user_10228	1693384165	search	0	13535;23345;23464;25661
user_10228	1693384172	product	0	13535;23345;23464;25661
user_10228	1693384194	search	0	13535;23345;23464;25661
user_10228	1693384206	product	0	13535;23345;23464;25661
user_10228	1693384211	search	0	13535;23345;23464;25661
user_10228	1693557034	search	0	13535;23345;23464;25661
