Club Logo,Preferred Foot,Flag,Work Rate,Weak Foot,Club,Contract Valid Until,Overall,International Reputation,Height,Photo,Potential,Nationality,Name,ID,Value,Body Type,Wage,Skill Moves,Real Face,Position,Weight,Special,Age
https://cdn.sofifa.net/teams/10020/30.png,Right,https://cdn.sofifa.net/flags/pt.png,High/ Medium,3.0,Estoril Praia,"Jun 30, 2023",70.0,1.0,171cm,https://cdn.sofifa.net/players/264/022/23_60.png,85.0,Portugal,Gonçalo Esteves,264022.0,€3.5M,Normal (170-185),€2K,3.0,No,"<span class=""pos pos3"">RB",73kg,1734.0,18.0
https://cdn.sofifa.net/teams/159/30.png,Right,https://cdn.sofifa.net/flags/de.png,Medium/ Medium,3.0,DSC Arminia Bielefeld,2022,70.0,1.0,184cm,https://cdn.sofifa.net/players/229/487/23_60.png,72.0,Germany,L. Klünter,229487.0,€1.7M,Normal (170-185),€10K,3.0,No,"<span class=""pos pos29"">RES",76kg,1734.0,26.0
https://cdn.sofifa.net/teams/64/30.png,Left,https://cdn.sofifa.net/flags/fr.png,High/ Medium,2.0,Racing Club de Lens,2023,69.0,1.0,173cm,https://cdn.sofifa.net/players/256/788/23_60.png,76.0,France,I. Boura,256788.0,€2.7M,Normal (170-185),€9K,3.0,No,"<span class=""pos pos28"">SUB",68kg,1734.0,21.0
https://cdn.sofifa.net/teams/101083/30.png,Left,https://cdn.sofifa.net/flags/ar.png,High/ Medium,2.0,Estudiantes de La Plata,2024,73.0,1.0,175cm,https://cdn.sofifa.net/players/259/962/22_60.png,77.0,Argentina,22 G. Del Prete,259962.0,€4.3M,Lean (170-185),€12K,3.0,No,"<span class=""pos pos16"">LM",64kg,1734.0,25.0
https://cdn.sofifa.net/teams/1795/30.png,Right,https://cdn.sofifa.net/flags/pt.png,Medium/ Medium,3.0,Watford,2024,68.0,1.0,175cm,https://cdn.sofifa.net/players/235/450/23_60.png,77.0,Portugal,Domingos Quina,235450.0,€2.7M,Lean (170-185),€14K,3.0,,"<span class=""pos pos28"">SUB",66kg,1734.0,22.0
https://cdn.sofifa.net/teams/1923/30.png,Right,https://cdn.sofifa.net/flags/gb-eng.png,High/ Medium,4.0,Luton Town,2024,69.0,1.0,184cm,https://cdn.sofifa.net/players/205/887/23_60.png,70.0,England,C. Woodrow,205887.0,€1.6M,Normal (170-185),€17K,3.0,No,"<span class=""pos pos28"">SUB",74kg,1734.0,27.0
https://cdn.sofifa.net/teams/114899/30.png,Left,https://cdn.sofifa.net/flags/mx.png,High/ High,3.0,Mazatlán Futbol Club,2022,66.0,1.0,179cm,https://cdn.sofifa.net/players/238/114/22_60.png,75.0,Mexico,22 C. Vargas,238114.0,€1.8M,Lean (170-185),€3K,2.0,Yes,"<span class=""pos pos28"">SUB",69kg,1734.0,22.0
https://cdn.sofifa.net/teams/66/30.png,Right,https://cdn.sofifa.net/flags/fr.png,Medium/ Medium,3.0,Olympique Lyonnais,2027,69.0,1.0,176cm,https://cdn.sofifa.net/players/258/619/23_60.png,83.0,France,J. Lepenant,258619.0,€3.1M,Lean (170-185),€12K,3.0,No,"<span class=""pos pos28"">SUB",71kg,1734.0,19.0
https://cdn.sofifa.net/teams/39/30.png,Right,https://cdn.sofifa.net/flags/al.png,Medium/ Medium,3.0,Atalanta,2026,79.0,1.0,,https://cdn.sofifa.net/players/208/165/23_60.png,79.0,Albania,B. Djimsiti,208165.0,€14.5M,Normal (185+),€51K,2.0,No,"<span class=""pos pos6"">LCB",83kg,1734.0,29.0
https://cdn.sofifa.net/teams/110069/30.png,Left,https://cdn.sofifa.net/flags/es.png,Medium/ Medium,2.0,CD Mirandés,"Jun 30, 2023",70.0,1.0,180cm,https://cdn.sofifa.net/players/246/169/23_60.png,81.0,Spain,Roberto López,246169.0,€3.6M,,€14K,,No,,70kg,1734.0,22.0
https://cdn.sofifa.net/teams/322/30.png,Right,https://cdn.sofifa.net/flags/ch.png,Medium/ Medium,4.0,Grasshopper Club Zürich,2023,66.0,1.0,169cm,https://cdn.sofifa.net/players/238/011/23_60.png,74.0,Switzerland,P. Pušić,238011.0,€1.9M,Normal (170-),€4K,3.0,No,"<span class=""pos pos28"">SUB",62kg,1734.0,
https://cdn.sofifa.net/teams/111928/30.png,Right,https://cdn.sofifa.net/flags/ar.png,Medium/ High,2.0,San Jose Earthquakes,2023,69.0,1.0,169cm,https://cdn.sofifa.net/players/228/838/23_60.png,72.0,Argentina,E. Remedi,228838.0,€1.6M,Normal (170-),€4K,2.0,Yes,"<span class=""pos pos28"">SUB",77kg,1734.0,27.0
https://cdn.sofifa.net/teams/211/30.png,Right,https://cdn.sofifa.net/flags/dk.png,Low/ High,3.0,Dinamo Zagreb,2024,73.0,1.0,189cm,https://cdn.sofifa.net/players/225/948/23_60.png,75.0,Denmark,R. Lauritsen,225948.0,€3.3M,Normal (185+),€800,2.0,No,"<span class=""pos pos28"">SUB",78kg,1733.0,26.0
https://cdn.sofifa.net/teams/900/30.png,Right,https://cdn.sofifa.net/flags/ch.png,High/ Medium,3.0,BSC Young Boys,2026,69.0,1.0,190cm,https://cdn.sofifa.net/players/233/139/23_60.png,72.0,Switzerland,C. Itten,233139.0,€1.9M,Normal (185+),€11K,3.0,No,"<span class=""pos pos28"">SUB",84kg,1733.0,
https://cdn.sofifa.net/teams/459/30.png,Right,https://cdn.sofifa.net/flags/ar.png,Low/ High,3.0,Real Sporting de Gijón,2024,77.0,1.0,185cm,https://cdn.sofifa.net/players/214/766/23_60.png,77.0,Argentina,C. Izquierdoz,214766.0,€5M,Normal (185+),€11K,2.0,No,"<span class=""pos pos6"">LCB",85kg,1733.0,33.0
https://cdn.sofifa.net/teams/31/30.png,Left,https://cdn.sofifa.net/flags/de.png,Medium/ Medium,3.0,1. FC Köln,2023,66.0,1.0,176cm,https://cdn.sofifa.net/players/234/385/23_60.png,69.0,Germany,N. Hauptmann,234385.0,€1.1M,Lean (170-185),€8K,3.0,No,"<span class=""pos pos29"">RES",63kg,1733.0,26.0
https://cdn.sofifa.net/teams/203/30.png,Right,https://cdn.sofifa.net/flags/py.png,High/ Medium,2.0,Urbs Reggina 1914 ,2026,69.0,1.0,187cm,https://cdn.sofifa.net/players/201/335/23_60.png,69.0,Paraguay,F. Santander,201335.0,€1.2M,Normal (185+),€2K,3.0,No,"<span class=""pos pos25"">ST",84kg,1733.0,31.0
https://cdn.sofifa.net/teams/896/30.png,Right,https://cdn.sofifa.net/flags/ch.png,Medium/ High,3.0,FC Basel 1893,2026,69.0,1.0,184cm,https://cdn.sofifa.net/players/257/980/23_60.png,77.0,Switzerland,D. Ndoye,257980.0,€3.1M,Normal (170-185),€7K,3.0,No,"<span class=""pos pos12"">RM",79kg,1733.0,21.0
https://cdn.sofifa.net/teams/65/30.png,Left,https://cdn.sofifa.net/flags/xk.png,Medium/ Low,2.0,LOSC Lille,2026,74.0,1.0,174cm,https://cdn.sofifa.net/players/239/763/23_60.png,81.0,Kosovo,E. Zhegrova,239763.0,€8.5M,Lean (170-185),€23K,3.0,No,"<span class=""pos pos28"">SUB",66kg,1733.0,23.0
https://cdn.sofifa.net/teams/301/30.png,Right,https://cdn.sofifa.net/flags/pl.png,High/ Medium,3.0,Widzew Łódź,2023,65.0,1.0,178cm,https://cdn.sofifa.net/players/201/114/23_60.png,65.0,Poland,B. Pawłowski,201114.0,€725K,Lean (170-185),€2K,3.0,No,"<span class=""pos pos22"">LF",70kg,1733.0,29.0
,Right,https://cdn.sofifa.net/flags/pt.png,High/ Medium,3.0,SC Braga,2026,67.0,1.0,175cm,https://cdn.sofifa.net/players/259/170/23_60.png,85.0,Portugal,Rodrigo Gomes,259170.0,€2.6M,Lean (170-185),€2K,3.0,No,"<span class=""pos pos28"">SUB",69kg,1732.0,18.0
https://cdn.sofifa.net/teams/110724/30.png,Right,https://cdn.sofifa.net/flags/nl.png,High/ High,3.0,KV Mechelen,2025,69.0,1.0,185cm,https://cdn.sofifa.net/players/205/618/23_60.png,70.0,Netherlands,S. Walsh,205618.0,€1.5M,Normal (185+),€7K,3.0,No,"<span class=""pos pos2"">RWB",76kg,1732.0,27.0
https://cdn.sofifa.net/teams/10031/30.png,Right,https://cdn.sofifa.net/flags/br.png,Medium/ Low,3.0,Portimonense SC,2024,70.0,1.0,167cm,https://cdn.sofifa.net/players/251/990/23_60.png,81.0,Brazil,Luquinha,251990.0,€3.6M,Lean (170-),€4K,3.0,No,"<span class=""pos pos28"">SUB",65kg,1732.0,21.0
https://cdn.sofifa.net/teams/576/30.png,Right,https://cdn.sofifa.net/flags/at.png,Medium/ High,3.0,Holstein Kiel,2025,69.0,1.0,184cm,https://cdn.sofifa.net/players/251/342/23_60.png,73.0,Austria,B. Pichler,251342.0,€2M,Normal (170-185),€9K,3.0,No,"<span class=""pos pos28"">SUB",87kg,1732.0,24.0
https://cdn.sofifa.net/teams/710/30.png,Right,https://cdn.sofifa.net/flags/rs.png,Medium/ High,3.0,Djurgårdens IF,2022,65.0,1.0,187cm,https://cdn.sofifa.net/players/199/121/23_60.png,65.0,Serbia,H. Radetinac,199121.0,€230K,Lean (185+),€2K,3.0,No,"<span class=""pos pos23"">RW",73kg,1732.0,36.0
https://cdn.sofifa.net/teams/894/30.png,Right,https://cdn.sofifa.net/flags/xk.png,High/ Low,4.0,FC Zürich,2025,68.0,1.0,172cm,https://cdn.sofifa.net/players/221/896/23_60.png,71.0,Kosovo,D. Avdijaj,221896.0,€1.6M,Normal (170-185),€7K,4.0,No,"<span class=""pos pos28"">SUB",70kg,1732.0,25.0
https://cdn.sofifa.net/teams/113058/30.png,Right,https://cdn.sofifa.net/flags/cg.png,Medium/ Medium,3.0,Abha Club,2024,66.0,1.0,168cm,https://cdn.sofifa.net/players/263/946/23_60.png,74.0,Congo,P. Mboungou,263946.0,€1.9M,Normal (170-),,3.0,No,"<span class=""pos pos12"">RM",71kg,1732.0,21.0
https://cdn.sofifa.net/teams/100646/30.png,Right,https://cdn.sofifa.net/flags/jp.png,Medium/ Medium,4.0,Sparta Rotterdam,2025,67.0,1.0,170cm,https://cdn.sofifa.net/players/255/594/23_60.png,78.0,Japan,K. Saito,255594.0,€2.3M,Normal (170-),€3K,3.0,No,"<span class=""pos pos28"">SUB",61kg,1732.0,20.0
https://cdn.sofifa.net/teams/1795/30.png,Right,https://cdn.sofifa.net/flags/ar.png,High/ Medium,4.0,Watford,2024,74.0,1.0,180cm,https://cdn.sofifa.net/players/219/536/23_60.png,76.0,Argentina,I. Pussetto,219536.0,€5.5M,Lean (170-185),€40K,3.0,Yes,"<span class=""pos pos29"">RES",74kg,1731.0,26.0
https://cdn.sofifa.net/teams/34/30.png,Right,https://cdn.sofifa.net/flags/de.png,High/ Medium,3.0,FC Schalke 04,2025,73.0,1.0,192cm,https://cdn.sofifa.net/players/192/660/23_60.png,73.0,Germany,S. Polter,192660.0,€2.6M,Normal (185+),€22K,2.0,No,"<span class=""pos pos28"">SUB",94kg,1731.0,31.0
https://cdn.sofifa.net/teams/691/30.png,Right,https://cdn.sofifa.net/flags/us.png,,3.0,New England Revolution,2024,68.0,3.0,183cm,https://cdn.sofifa.net/players/176/237/22_60.png,68.0,United States,22 J. Altidore,176237.0,€1M,Normal (170-185),€4K,3.0,Yes,"<span class=""pos pos28"">SUB",79kg,1731.0,31.0
https://cdn.sofifa.net/teams/23/30.png,Right,https://cdn.sofifa.net/flags/de.png,Medium/ Medium,3.0,Borussia Mönchengladbach,2026,74.0,1.0,187cm,https://cdn.sofifa.net/players/242/660/23_60.png,79.0,Germany,J. Beyer,242660.0,€6M,Normal (185+),€19K,2.0,Yes,"<span class=""pos pos28"">SUB",80kg,1731.0,22.0
https://cdn.sofifa.net/teams/211/30.png,Left,https://cdn.sofifa.net/flags/hr.png,Medium/ Medium,,Dinamo Zagreb,2026,65.0,1.0,186cm,https://cdn.sofifa.net/players/261/146/23_60.png,73.0,Croatia,D. Štefulj,261146.0,€1.5M,Lean (185+),€500,2.0,No,"<span class=""pos pos29"">RES",78kg,1731.0,22.0
https://cdn.sofifa.net/teams/101112/30.png,Right,https://cdn.sofifa.net/flags/us.png,High/ High,4.0,Vancouver Whitecaps FC,2023,68.0,1.0,181cm,https://cdn.sofifa.net/players/243/456/23_60.png,70.0,United States,B. White,243456.0,€1.5M,Normal (170-185),€4K,2.0,No,"<span class=""pos pos22"">LF",83kg,1731.0,26.0
https://cdn.sofifa.net/teams/111117/30.png,Left,https://cdn.sofifa.net/flags/tr.png,Medium/ Medium,4.0,Fatih Karagümrük S.K.,2024,64.0,1.0,180cm,https://cdn.sofifa.net/players/257/822/23_60.png,73.0,Turkey,E. Tatlı,257822.0,€1.3M,Normal (170-185),€3K,2.0,No,"<span class=""pos pos28"">SUB",72kg,1730.0,19.0
https://cdn.sofifa.net/teams/23/30.png,Right,https://cdn.sofifa.net/flags/no.png,Medium/ Medium,3.0,Borussia Mönchengladbach,2022,63.0,1.0,185cm,https://cdn.sofifa.net/players/257/917/23_60.png,71.0,Norway,S. Christiansen,257917.0,€1M,Lean (185+),€4K,2.0,No,"<span class=""pos pos29"">RES",75kg,1730.0,21.0
https://cdn.sofifa.net/teams/1043/30.png,Right,https://cdn.sofifa.net/flags/br.png,Medium/ Medium,3.0,Flamengo,2025,70.0,1.0,179cm,https://cdn.sofifa.net/players/230/454/23_60.png,70.0,Brazil,Leôncio Lobeiro,230454.0,€1.9M,Normal (170-185),€18K,2.0,No,"<span class=""pos pos28"">SUB",73kg,1730.0,22.0
https://cdn.sofifa.net/teams/86/30.png,Left,https://cdn.sofifa.net/flags/gb-eng.png,Medium/ Medium,3.0,Rangers FC,2026,73.0,1.0,185cm,https://cdn.sofifa.net/players/213/017/23_60.png,76.0,England,B. Davies,213017.0,€3.5M,Lean (185+),€36K,2.0,Yes,"<span class=""pos pos6"">LCB",74kg,1730.0,26.0
https://cdn.sofifa.net/teams/112259/30.png,Left,https://cdn.sofifa.net/flags/gb-eng.png,Medium/ High,2.0,AFC Wimbledon,2024,62.0,1.0,183cm,https://cdn.sofifa.net/players/193/958/23_60.png,62.0,England,L. Brown,193958.0,€300K,Normal (170-185),€2K,2.0,No,"<span class=""pos pos6"">LCB",79kg,1730.0,31.0
https://cdn.sofifa.net/teams/113297/30.png,Left,https://cdn.sofifa.net/flags/br.png,Medium/ Medium,3.0,Chennaiyin FC,2023,68.0,1.0,184cm,https://cdn.sofifa.net/players/195/838/23_60.png,68.0,Brazil,Crivellaro,195838.0,€750K,Normal (170-185),€1K,3.0,No,"<span class=""pos pos18"">CAM",81kg,1730.0,33.0
https://cdn.sofifa.net/teams/205/30.png,Right,https://cdn.sofifa.net/flags/no.png,Medium/ Low,2.0,Venezia FC,2025,73.0,1.0,185cm,https://cdn.sofifa.net/players/237/502/23_60.png,77.0,Norway,D. Johnsen,237502.0,€4.4M,,€5K,4.0,No,"<span class=""pos pos26"">LS",75kg,1730.0,24.0
https://cdn.sofifa.net/teams/3/30.png,Right,https://cdn.sofifa.net/flags/gb-eng.png,High/ Medium,3.0,Blackburn Rovers,2024,70.0,1.0,164cm,https://cdn.sofifa.net/players/257/063/23_60.png,81.0,England,T. Dolan,257063.0,€3.5M,Lean (170-),€19K,4.0,No,"<span class=""pos pos28"">SUB",63kg,1730.0,20.0
https://cdn.sofifa.net/teams/1750/30.png,Right,https://cdn.sofifa.net/flags/be.png,High/ High,4.0,KSV Cercle Brugge,2023,68.0,1.0,178cm,https://cdn.sofifa.net/players/251/189/23_60.png,,Belgium,T. Somers,251189.0,€2.4M,Lean (170-185),€6K,3.0,No,"<span class=""pos pos23"">RW",77kg,1730.0,23.0
https://cdn.sofifa.net/teams/1941/30.png,Right,https://cdn.sofifa.net/flags/gb-eng.png,Medium/ High,3.0,Hartlepool United,2023,63.0,1.0,170cm,https://cdn.sofifa.net/players/183/720/23_60.png,63.0,England,N. Featherstone,183720.0,€240K,Stocky (170-),€2K,2.0,No,"<span class=""pos pos10"">CDM",71kg,1730.0,33.0
https://cdn.sofifa.net/teams/219/30.png,Right,https://cdn.sofifa.net/flags/hr.png,Medium/ High,3.0,Olympique de Marseille,,78.0,2.0,192cm,https://cdn.sofifa.net/players/225/263/23_60.png,82.0,Croatia,D. Ćaleta-Car,225263.0,€17.5M,Normal (185+),,2.0,Yes,"<span class=""pos pos28"">SUB",89kg,1730.0,25.0
https://cdn.sofifa.net/teams/111822/30.png,,https://cdn.sofifa.net/flags/at.png,Medium/ Medium,3.0,RZ Pellets Wolfsberger AC,2025,66.0,1.0,178cm,https://cdn.sofifa.net/players/261/991/23_60.png,78.0,Austria,A. Jasic,261991.0,€1.9M,Lean (170-185),€2K,3.0,No,"<span class=""pos pos2"">RWB",69kg,1730.0,19.0
https://cdn.sofifa.net/teams/73/30.png,Right,https://cdn.sofifa.net/flags/fr.png,High/ Medium,3.0,Paris Saint-Germain,2025,66.0,1.0,178cm,https://cdn.sofifa.net/players/261/249/22_60.png,82.0,France,22 É. Michut,261249.0,€2.2M,Lean (170-185),€6K,3.0,No,"<span class=""pos pos29"">RES",68kg,1730.0,18.0
https://cdn.sofifa.net/teams/110556/30.png,Right,https://cdn.sofifa.net/flags/it.png,Medium/ Medium,3.0,Genoa,2026,70.0,1.0,185cm,https://cdn.sofifa.net/players/251/229/23_60.png,77.0,Italy,K. Yeboah,251229.0,€3.3M,Lean (185+),€3K,3.0,No,"<span class=""pos pos28"">SUB",73kg,1729.0,22.0
https://cdn.sofifa.net/teams/101112/30.png,Right,https://cdn.sofifa.net/flags/co.png,High/ Medium,2.0,Vancouver Whitecaps FC,2024,70.0,1.0,168cm,https://cdn.sofifa.net/players/242/573/23_60.png,77.0,Colombia,D. Caicedo,242573.0,€3.2M,Lean (170-),€5K,4.0,No,"<span class=""pos pos28"">SUB",69kg,1729.0,22.0
https://cdn.sofifa.net/teams/111711/30.png,Left,https://cdn.sofifa.net/flags/ar.png,Medium/ Low,,Club Atlético Huracán,"Jun 30, 2023",68.0,1.0,171cm,https://cdn.sofifa.net/players/241/632/23_60.png,78.0,Argentina,B. Garré,241632.0,€2.7M,Lean (170-185),€6K,3.0,No,"<span class=""pos pos12"">RM",63kg,1729.0,21.0
https://cdn.sofifa.net/teams/101083/30.png,Right,https://cdn.sofifa.net/flags/ar.png,High/ Medium,4.0,Estudiantes de La Plata,"Dec 31, 2022",67.0,1.0,185cm,https://cdn.sofifa.net/players/241/025/23_60.png,68.0,Argentina,L. Heredia,241025.0,€1.2M,Normal (185+),€5K,3.0,No,"<span class=""pos pos28"">SUB",79kg,1729.0,26.0
https://cdn.sofifa.net/teams/101151/30.png,Right,,Medium/ Medium,3.0,Yokohama F. Marinos,2023,65.0,1.0,172cm,https://cdn.sofifa.net/players/260/464/22_60.png,76.0,Japan,22 J. Fujita,260464.0,€1.5M,Normal (170-185),€2K,2.0,No,"<span class=""pos pos28"">SUB",70kg,1729.0,19.0
https://cdn.sofifa.net/teams/110816/30.png,Left,https://cdn.sofifa.net/flags/br.png,Medium/ Medium,3.0,CFR Cluj,2026,65.0,1.0,180cm,https://cdn.sofifa.net/players/260/304/23_60.png,66.0,Brazil,Roger,260304.0,€850K,Lean (170-185),€5K,3.0,No,"<span class=""pos pos28"">SUB",74kg,1729.0,26.0
https://cdn.sofifa.net/teams/449/30.png,Right,https://cdn.sofifa.net/flags/it.png,Medium/ High,4.0,Real Betis Balompié,2027,79.0,1.0,187cm,https://cdn.sofifa.net/players/236/355/23_60.png,84.0,Italy,Luiz Felipe,236355.0,€23M,Lean (185+),€25K,3.0,No,"<span class=""pos pos6"">LCB",80kg,1729.0,25.0
https://cdn.sofifa.net/teams/115494/30.png,Right,https://cdn.sofifa.net/flags/dz.png,Medium/ Medium,3.0,FC Annecy,2024,65.0,1.0,178cm,https://cdn.sofifa.net/players/188/825/23_60.png,65.0,Algeria,A. Kashi,188825.0,,Normal (170-185),€1K,,No,"<span class=""pos pos10"">CDM",76kg,1729.0,33.0
https://cdn.sofifa.net/teams/80/30.png,Right,https://cdn.sofifa.net/flags/gb-sct.png,High/ Medium,3.0,Heart of Midlothian,2024,67.0,1.0,176cm,https://cdn.sofifa.net/players/256/421/23_60.png,69.0,Scotland,A. Forrest,256421.0,€1.3M,Normal (170-185),€3K,3.0,No,"<span class=""pos pos23"">RW",74kg,1729.0,25.0
https://cdn.sofifa.net/teams/50/30.png,Right,https://cdn.sofifa.net/flags/ro.png,High/ Medium,3.0,Parma,2025,71.0,1.0,180cm,https://cdn.sofifa.net/players/248/060/23_60.png,77.0,Romania,V. Mihăilă,248060.0,€3M,Lean (170-185),€3K,3.0,No,"<span class=""pos pos16"">LM",71kg,1729.0,22.0
https://cdn.sofifa.net/teams/449/30.png,Right,https://cdn.sofifa.net/flags/es.png,Medium/ Medium,2.0,Real Betis Balompié,2025,76.0,1.0,193cm,https://cdn.sofifa.net/players/247/500/23_60.png,80.0,Spain,Edgar,247500.0,€9.5M,Lean (185+),€20K,2.0,No,"<span class=""pos pos28"">SUB",78kg,1729.0,25.0
https://cdn.sofifa.net/teams/244/30.png,Right,https://cdn.sofifa.net/flags/es.png,Medium/ High,4.0,Real Zaragoza,2024,71.0,1.0,180cm,https://cdn.sofifa.net/players/254/310/23_60.png,80.0,Spain,Francés,254310.0,€3.8M,Lean (170-185),€4K,2.0,No,"<span class=""pos pos4"">RCB",70kg,1729.0,19.0
https://cdn.sofifa.net/teams/837/30.png,Right,https://cdn.sofifa.net/flags/gb-eng.png,High/ Medium,3.0,Dundalk FC,2023,62.0,1.0,176cm,https://cdn.sofifa.net/players/238/061/23_60.png,68.0,England,A. Lewis,238061.0,€625K,Lean (170-185),€700,3.0,Yes,"<span class=""pos pos28"">SUB",78kg,1729.0,22.0
https://cdn.sofifa.net/teams/111339/30.png,Right,https://cdn.sofifa.net/flags/xk.png,Medium/ Medium,3.0,Kasimpaşa SK,"Jun 30, 2023",70.0,1.0,181cm,https://cdn.sofifa.net/players/220/198/23_60.png,72.0,Kosovo,B. Celina,220198.0,€2M,Lean (170-185),€5K,4.0,No,"<span class=""pos pos28"">SUB",66kg,1729.0,25.0
https://cdn.sofifa.net/teams/1933/30.png,Right,https://cdn.sofifa.net/flags/al.png,High/ Medium,2.0,Wycombe Wanderers,2024,65.0,1.0,180cm,https://cdn.sofifa.net/players/250/816/23_60.png,76.0,Albania,A. Mehmeti,250816.0,€1.6M,Normal (170-185),€2K,3.0,No,"<span class=""pos pos16"">LM",63kg,1729.0,21.0
https://cdn.sofifa.net/teams/2/30.png,Left,https://cdn.sofifa.net/flags/gb-eng.png,Low/ Medium,2.0,Aston Villa,2025,75.0,1.0,191cm,https://cdn.sofifa.net/players/210/635/23_60.png,77.0,England,K. Hause,210635.0,€6M,Normal (185+),€58K,2.0,Yes,"<span class=""pos pos28"">SUB",77kg,1728.0,26.0
https://cdn.sofifa.net/teams/100081/30.png,Right,https://cdn.sofifa.net/flags/cl.png,Medium/ Medium,5.0,KV Kortrijk,2025,64.0,1.0,162cm,https://cdn.sofifa.net/players/262/024/23_60.png,75.0,Chile,N. Mehssatou,262024.0,€1.2M,Normal (170-),€2K,3.0,No,,49kg,1728.0,19.0
https://cdn.sofifa.net/teams/1/30.png,Left,https://cdn.sofifa.net/flags/br.png,Medium/ High,,Arsenal,2025,81.0,2.0,190cm,https://cdn.sofifa.net/players/232/580/23_60.png,87.0,Brazil,Gabriel,232580.0,€37M,Normal (185+),€74K,2.0,No,"<span class=""pos pos6"">LCB",87kg,1728.0,24.0
https://cdn.sofifa.net/teams/110374/30.png,Left,https://cdn.sofifa.net/flags/it.png,Medium/ High,3.0,Fiorentina,2024,70.0,1.0,187cm,https://cdn.sofifa.net/players/240/777/23_60.png,78.0,Italy,L. Ranieri,240777.0,€3.4M,Normal (185+),€20K,2.0,No,"<span class=""pos pos29"">RES",76kg,1728.0,23.0
https://cdn.sofifa.net/teams/1887/30.png,Left,https://cdn.sofifa.net/flags/ve.png,Low/ High,3.0,Vitória de Guimarães,2025,72.0,1.0,192cm,https://cdn.sofifa.net/players/233/329/23_60.png,72.0,Venezuela,M. Villanueva,233329.0,€2M,Lean (185+),€8K,2.0,No,"<span class=""pos pos6"">LCB",79kg,1728.0,29.0
https://cdn.sofifa.net/teams/110745/30.png,Left,https://cdn.sofifa.net/flags/pl.png,Medium/ Medium,3.0,Jagiellonia Białystok,2022,64.0,1.0,189cm,https://cdn.sofifa.net/players/200/346/22_60.png,64.0,Poland,22 M. Żyro,200346.0,€600K,Normal (185+),€3K,3.0,No,"<span class=""pos pos29"">RES",89kg,1728.0,28.0
https://cdn.sofifa.net/teams/1793/30.png,Left,https://cdn.sofifa.net/flags/hr.png,Medium/ Medium,2.0,Reading,2022,69.0,1.0,169cm,https://cdn.sofifa.net/players/216/349/22_60.png,72.0,Croatia,22 A. Halilović,216349.0,€1.8M,Normal (170-),€13K,4.0,No,"<span class=""pos pos28"">SUB",69kg,1728.0,25.0
https://cdn.sofifa.net/teams/393/30.png,Right,https://cdn.sofifa.net/flags/es.png,Medium/ Medium,3.0,PAOK,2026,72.0,1.0,174cm,https://cdn.sofifa.net/players/231/588/23_60.png,77.0,Spain,Joan Sastre,231588.0,€3.2M,,€900,3.0,No,"<span class=""pos pos28"">SUB",75kg,1728.0,25.0
https://cdn.sofifa.net/teams/111398/30.png,Right,https://cdn.sofifa.net/flags/au.png,High/ Medium,3.0,Newcastle Jets,2023,65.0,1.0,178cm,https://cdn.sofifa.net/players/242/154/23_60.png,72.0,Australia,A. Thurgate,242154.0,€1.4M,Lean (170-185),€750,3.0,No,"<span class=""pos pos9"">RDM",70kg,1728.0,22.0
https://cdn.sofifa.net/teams/111008/30.png,Left,https://cdn.sofifa.net/flags/uy.png,High/ Medium,2.0,Club Libertad,2021,66.0,1.0,180cm,,70.0,Uruguay,22 A. Cougo,253237.0,€1.1M,Lean (170-185),€500,3.0,No,"<span class=""pos pos29"">RES",73kg,1727.0,25.0
https://cdn.sofifa.net/teams/100135/30.png,Right,https://cdn.sofifa.net/flags/es.png,Low/ High,,APOEL Nicosia FC,2024,70.0,1.0,185cm,https://cdn.sofifa.net/players/172/685/23_60.png,70.0,Spain,José Crespo,172685.0,€425K,Normal (185+),€500,2.0,No,"<span class=""pos pos4"">RCB",78kg,1727.0,35.0
https://cdn.sofifa.net/teams/573/30.png,Right,https://cdn.sofifa.net/flags/es.png,Medium/ Medium,,Málaga CF,2022,67.0,1.0,174cm,https://cdn.sofifa.net/players/252/930/22_60.png,78.0,Spain,22 Ismael Casas,252930.0,€2.1M,Lean (170-185),€2K,3.0,No,"<span class=""pos pos3"">RB",62kg,1727.0,
,Right,https://cdn.sofifa.net/flags/be.png,Medium/ Medium,3.0,Barnsley,2025,66.0,1.0,183cm,https://cdn.sofifa.net/players/223/929/23_60.png,69.0,Belgium,A. Leya Iseka,223929.0,€1.2M,Normal (170-185),€4K,3.0,No,"<span class=""pos pos28"">SUB",82kg,1727.0,24.0
https://cdn.sofifa.net/teams/697/30.png,Right,https://cdn.sofifa.net/flags/mx.png,High/ High,2.0,LA Galaxy,,70.0,1.0,175cm,https://cdn.sofifa.net/players/247/678/23_60.png,80.0,Mexico,J. Araujo,247678.0,€3.3M,Lean (170-185),€3K,2.0,No,"<span class=""pos pos3"">RB",70kg,1727.0,20.0
https://cdn.sofifa.net/teams/92/30.png,Right,https://cdn.sofifa.net/flags/gb-eng.png,Medium/ Medium,3.0,Grimsby Town,,62.0,1.0,182cm,https://cdn.sofifa.net/players/212/682/23_60.png,65.0,England,B. Morris,212682.0,€475K,Normal (170-185),€2K,2.0,No,"<span class=""pos pos15"">LCM",71kg,1727.0,26.0
