Club Logo,Preferred Foot,Flag,Work Rate,Weak Foot,Club,Contract Valid Until,Overall,International Reputation,Height,Photo,Potential,Nationality,Name,ID,Value,Body Type,Wage,Skill Moves,Real Face,Position,Weight,Special,Age
https://cdn.sofifa.com/teams/59/30.png,Right,https://cdn.sofifa.com/flags/fr.png,Medium/ Medium,3.0,FC Girondins de Bordeaux,"Jun 30, 2022",68.0,1.0,182cm,https://cdn.sofifa.com/players/257/270/22_60.png,81.0,France,T. Pembélé,257270.0,€2.7M,Lean (170-185),€7K,3.0,No,"<span class=""pos pos2"">RWB",76kg,1738.0,18.0
https://cdn.sofifa.com/teams/378/30.png,Right,https://cdn.sofifa.com/flags/fr.png,Medium/ Medium,3.0,Stade Brestois 29,"Jun 30, 2022",67.0,1.0,185cm,https://cdn.sofifa.com/players/246/683/22_60.png,80.0,France,L. Agoumé,246683.0,€2.4M,Lean (185+),€14K,3.0,No,"<span class=""pos pos9"">RDM",72kg,1738.0,19.0
https://cdn.sofifa.com/teams/112134/30.png,Right,https://cdn.sofifa.com/flags/ve.png,Medium/ High,3.0,Philadelphia Union,,68.0,1.0,178cm,https://cdn.sofifa.com/players/259/978/22_60.png,,Venezuela,Jesús Bueno,259978.0,€2.6M,Normal (170-185),€3K,3.0,No,"<span class=""pos pos29"">RES",74kg,1738.0,22.0
https://cdn.sofifa.com/teams/2013/30.png,Left,https://cdn.sofifa.com/flags/gw.png,High/ Low,3.0,KAS Eupen,2022,67.0,1.0,,https://cdn.sofifa.com/players/225/440/22_60.png,70.0,Guinea Bissau,Carlos Embaló,225440.0,€1.3M,Normal (170-185),€5K,3.0,No,"<span class=""pos pos28"">SUB",72kg,1738.0,26.0
https://cdn.sofifa.com/teams/165/30.png,Right,https://cdn.sofifa.com/flags/ch.png,High/ Medium,4.0,SpVgg Greuther Fürth,"Jun 30, 2022",71.0,,189cm,https://cdn.sofifa.com/players/233/139/22_60.png,77.0,Switzerland,C. Itten,233139.0,€3M,Normal (185+),€29K,3.0,No,"<span class=""pos pos26"">LS",81kg,1738.0,24.0
https://cdn.sofifa.com/teams/110313/30.png,Right,https://cdn.sofifa.com/flags/gb-eng.png,High/ High,3.0,Accrington Stanley,,64.0,1.0,193cm,https://cdn.sofifa.com/players/199/627/22_60.png,64.0,England,H. Pell,199627.0,€575K,Normal (185+),€2K,3.0,No,"<span class=""pos pos13"">RCM",85kg,1738.0,29.0
https://cdn.sofifa.com/teams/189/30.png,Right,https://cdn.sofifa.com/flags/it.png,Medium/ Low,4.0,Bologna,2024,,1.0,175cm,https://cdn.sofifa.com/players/240/661/22_60.png,82.0,Italy,,240661.0,€4.1M,Lean (170-185),€14K,4.0,No,"<span class=""pos pos28"">SUB",67kg,1737.0,20.0
https://cdn.sofifa.com/teams/111711/30.png,Right,https://cdn.sofifa.com/flags/ar.png,Medium/ High,3.0,Club Atlético Huracán,2021,70.0,2.0,181cm,https://cdn.sofifa.com/players/183/893/22_60.png,70.0,Argentina,C. Yacob,183893.0,€800K,Lean (170-185),€7K,2.0,Yes,"<span class=""pos pos10"">CDM",73kg,1737.0,33.0
https://cdn.sofifa.com/teams/266/30.png,Right,,Medium/ Medium,3.0,SK Slavia Praha,2022,72.0,1.0,190cm,https://cdn.sofifa.com/players/253/695/22_60.png,76.0,Czech Republic,L. Takács,253695.0,€3M,Normal (185+),€600,2.0,No,"<span class=""pos pos29"">RES",84kg,1737.0,24.0
https://cdn.sofifa.com/teams/294/30.png,Right,https://cdn.sofifa.com/flags/fr.png,High/ Medium,4.0,ESTAC Troyes,2026,68.0,1.0,,,78.0,France,G. Biancone,246679.0,€2.6M,Normal (185+),€5K,3.0,No,"<span class=""pos pos8"">LWB",79kg,1737.0,21.0
https://cdn.sofifa.com/teams/231/30.png,Right,https://cdn.sofifa.com/flags/be.png,High/ High,3.0,Club Brugge KV,"Jun 30, 2022",66.0,1.0,179cm,https://cdn.sofifa.com/players/263/759/22_60.png,83.0,Belgium,T. Persyn,263759.0,€2.2M,Normal (170-185),€12K,3.0,No,"<span class=""pos pos28"">SUB",70kg,1737.0,19.0
https://cdn.sofifa.com/teams/110741/30.png,Right,https://cdn.sofifa.com/flags/it.png,Medium/ Medium,,Spezia,"Jun 30, 2022",70.0,1.0,178cm,https://cdn.sofifa.com/players/241/410/22_60.png,82.0,Italy,E. Salcedo,241410.0,€3.8M,Lean (170-185),€27K,4.0,No,"<span class=""pos pos28"">SUB",74kg,1737.0,19.0
https://cdn.sofifa.com/teams/48/30.png,Right,https://cdn.sofifa.com/flags/xk.png,High/ Medium,4.0,Napoli,2024,77.0,1.0,192cm,https://cdn.sofifa.com/players/244/263/22_60.png,80.0,Kosovo,A. Rrahmani,244263.0,€12M,Normal (185+),€51K,2.0,No,"<span class=""pos pos28"">SUB",83kg,1737.0,27.0
https://cdn.sofifa.com/teams/111710/30.png,Right,https://cdn.sofifa.com/flags/ar.png,High/ High,3.0,Defensa y Justicia,2023,73.0,1.0,180cm,https://cdn.sofifa.com/players/251/886/22_60.png,79.0,Argentina,A. Frías,251886.0,€4.4M,Lean (170-185),€10K,2.0,No,"<span class=""pos pos4"">RCB",77kg,1737.0,23.0
https://cdn.sofifa.com/teams/110374/30.png,Right,https://cdn.sofifa.com/flags/br.png,Medium/ Low,4.0,Fiorentina,2024,74.0,1.0,184cm,https://cdn.sofifa.com/players/233/605/20_60.png,82.0,Brazil,20 Pedro,233605.0,€8.5M,Normal (170-185),€39K,2.0,No,"<span class=""pos pos29"">RES",78kg,1737.0,22.0
https://cdn.sofifa.com/teams/111339/30.png,Right,https://cdn.sofifa.com/flags/nl.png,Medium/ Medium,3.0,Kasimpaşa SK,2023,73.0,2.0,190cm,https://cdn.sofifa.com/players/195/363/22_60.png,73.0,Netherlands,J. Bruma,195363.0,€2.5M,Normal (185+),€12K,2.0,Yes,"<span class=""pos pos4"">RCB",88kg,1736.0,29.0
https://cdn.sofifa.com/teams/21/30.png,Right,https://cdn.sofifa.com/flags/de.png,Medium/ Medium,4.0,FC Bayern München,2026,76.0,1.0,180cm,https://cdn.sofifa.com/players/256/790/22_60.png,88.0,Germany,J. Musiala,256790.0,€17.5M,Lean (170-185),€20K,5.0,No,"<span class=""pos pos28"">SUB",68kg,1736.0,
https://cdn.sofifa.com/teams/1794/30.png,,https://cdn.sofifa.com/flags/gb-eng.png,Low/ Medium,3.0,Sheffield United,,73.0,1.0,185cm,https://cdn.sofifa.com/players/213/017/22_60.png,76.0,England,B. Davies,213017.0,€3.6M,Lean (185+),€57K,2.0,Yes,"<span class=""pos pos6"">LCB",74kg,1736.0,25.0
https://cdn.sofifa.com/teams/1900/30.png,Left,https://cdn.sofifa.com/flags/pt.png,Medium/ High,2.0,Moreirense FC,2023,68.0,1.0,183cm,https://cdn.sofifa.com/players/247/180/22_60.png,77.0,Portugal,,247180.0,€2.6M,Stocky (170-185),€5K,3.0,No,"<span class=""pos pos7"">LB",76kg,,23.0
https://cdn.sofifa.com/teams/326/30.png,Right,https://cdn.sofifa.com/flags/nl.png,High/ Medium,4.0,Fenerbahçe SK,2022,71.0,1.0,174cm,https://cdn.sofifa.com/players/235/152/22_60.png,81.0,Netherlands,F. Kadioglu,235152.0,€4.2M,Lean (170-185),€20K,4.0,No,"<span class=""pos pos16"">LM",68kg,1736.0,21.0
,Left,https://cdn.sofifa.com/flags/nl.png,Medium/ High,3.0,LOSC Lille,2025,79.0,2.0,193cm,https://cdn.sofifa.com/players/251/809/22_60.png,,Netherlands,S. Botman,251809.0,€25.5M,Normal (185+),€27K,2.0,No,"<span class=""pos pos6"">LCB",81kg,1736.0,21.0
https://cdn.sofifa.com/teams/10/30.png,Right,https://cdn.sofifa.com/flags/nl.png,High/ Medium,4.0,Manchester City,2023,64.0,1.0,179cm,https://cdn.sofifa.com/players/259/679/22_60.png,84.0,Netherlands,J. Braaf,259679.0,€1.6M,Normal (170-185),€9K,4.0,No,"<span class=""pos pos29"">RES",68kg,1736.0,18.0
https://cdn.sofifa.com/teams/110395/30.png,Right,https://cdn.sofifa.com/flags/py.png,Medium/ High,3.0,Club Atlético Lanús,2023,70.0,1.0,184cm,https://cdn.sofifa.com/players/253/251/22_60.png,80.0,Paraguay,J. Morel,253251.0,€3.3M,Normal (170-185),€8K,2.0,No,"<span class=""pos pos11"">LDM",80kg,1736.0,23.0
https://cdn.sofifa.com/teams/112134/30.png,Right,https://cdn.sofifa.com/flags/ve.png,Medium/ High,3.0,Philadelphia Union,2022,71.0,1.0,176cm,https://cdn.sofifa.com/players/254/891/22_60.png,74.0,,J. Martínez,254891.0,€2.2M,Normal (170-185),€5K,2.0,Yes,"<span class=""pos pos10"">CDM",69kg,1736.0,26.0
https://cdn.sofifa.com/teams/211/30.png,Left,https://cdn.sofifa.com/flags/hr.png,Medium/ Medium,3.0,Dinamo Zagreb,2026,66.0,1.0,186cm,https://cdn.sofifa.com/players/261/146/22_60.png,74.0,Croatia,D. Štefulj,261146.0,€1.8M,Lean (185+),€500,2.0,No,"<span class=""pos pos28"">SUB",78kg,1736.0,21.0
https://cdn.sofifa.com/teams/1941/30.png,Right,https://cdn.sofifa.com/flags/gb-eng.png,Medium/ Medium,3.0,Hartlepool United,2023,62.0,1.0,170cm,https://cdn.sofifa.com/players/183/720/22_60.png,62.0,England,N. Featherstone,183720.0,€275K,Stocky (170-),€2K,3.0,No,"<span class=""pos pos14"">CM",71kg,1736.0,32.0
https://cdn.sofifa.com/teams/1938/30.png,Left,https://cdn.sofifa.com/flags/gb-eng.png,Medium/ Low,4.0,Peterborough United,2024,71.0,1.0,183cm,https://cdn.sofifa.com/players/200/779/22_60.png,71.0,England,J. Clarke-Harris,200779.0,€2.1M,Normal (170-185),€11K,3.0,No,"<span class=""pos pos24"">RS",78kg,1736.0,26.0
https://cdn.sofifa.com/teams/101121/30.png,Left,https://cdn.sofifa.com/flags/ar.png,High/ Low,2.0,Club Necaxa,2025,74.0,1.0,188cm,https://cdn.sofifa.com/players/200/826/22_60.png,74.0,Argentina,M. Quiroga,200826.0,€3.6M,Lean (185+),€14K,2.0,No,"<span class=""pos pos26"">LS",80kg,1736.0,31.0
https://cdn.sofifa.com/teams/112444/30.png,Right,https://cdn.sofifa.com/flags/th.png,High/ High,3.0,Hokkaido Consadole Sapporo,2025,71.0,1.0,158cm,https://cdn.sofifa.com/players/234/698/22_60.png,71.0,Thailand,C. Songkrasin,234698.0,€2M,Normal (170-),€5K,5.0,No,"<span class=""pos pos28"">SUB",56kg,1736.0,
https://cdn.sofifa.com/teams/873/30.png,Right,https://cdn.sofifa.com/flags/us.png,High/ Medium,4.0,Lech Poznań,2021,68.0,1.0,184cm,https://cdn.sofifa.com/players/203/793/22_60.png,68.0,United States,A. Jóhannsson,203793.0,€1.2M,Lean (170-185),€5K,3.0,No,"<span class=""pos pos29"">RES",70kg,1735.0,29.0
https://cdn.sofifa.com/teams/169/30.png,Right,https://cdn.sofifa.com/flags/de.png,High/ Medium,3.0,1. FSV Mainz 05,2024,69.0,1.0,194cm,https://cdn.sofifa.com/players/257/191/22_60.png,77.0,Germany,A. Stach,257191.0,€3M,Normal (185+),€9K,2.0,No,,86kg,1735.0,22.0
https://cdn.sofifa.com/teams/111144/30.png,Left,https://cdn.sofifa.com/flags/au.png,High/ High,3.0,Seattle Sounders FC,2021,67.0,1.0,177cm,https://cdn.sofifa.com/players/210/389/22_60.png,68.0,Australia,B. Smith,210389.0,€1.1M,Lean (170-185),€3K,2.0,Yes,"<span class=""pos pos16"">LM",70kg,1735.0,27.0
https://cdn.sofifa.com/teams/1938/30.png,Right,https://cdn.sofifa.com/flags/gb-sct.png,High/ Medium,5.0,Peterborough United,2022,69.0,1.0,173cm,https://cdn.sofifa.com/players/239/350/22_60.png,74.0,Scotland,S. Dembélé,239350.0,€2.1M,Lean (170-185),€7K,4.0,No,"<span class=""pos pos26"">LS",67kg,1735.0,24.0
https://cdn.sofifa.com/teams/110556/30.png,Right,https://cdn.sofifa.com/flags/it.png,Medium/ Medium,3.0,Genoa,,66.0,1.0,183cm,https://cdn.sofifa.com/players/259/331/22_60.png,79.0,Italy,M. Portanova,259331.0,€2.1M,Normal (170-185),€4K,2.0,No,"<span class=""pos pos29"">RES",77kg,1735.0,21.0
https://cdn.sofifa.com/teams/111117/30.png,Right,https://cdn.sofifa.com/flags/ma.png,Medium/ High,3.0,Fatih Karagümrük S.K.,2023,80.0,3.0,189cm,https://cdn.sofifa.com/players/177/509/22_60.png,80.0,Morocco,M. Benatia,177509.0,,Normal (185+),€19K,2.0,No,"<span class=""pos pos4"">RCB",94kg,1735.0,34.0
https://cdn.sofifa.com/teams/1790/30.png,Right,https://cdn.sofifa.com/flags/gb-wls.png,High/ High,3.0,Portsmouth,2022,64.0,1.0,180cm,https://cdn.sofifa.com/players/206/562/22_60.png,67.0,Wales,L. Thompson,206562.0,€750K,Normal (170-185),€3K,3.0,Yes,"<span class=""pos pos28"">SUB",75kg,1735.0,26.0
https://cdn.sofifa.com/teams/101110/30.png,Left,,,3.0,Club Atlético Peñarol,2022,67.0,1.0,182cm,https://cdn.sofifa.com/players/254/623/21_60.png,79.0,Uruguay,21 J. Piquerez,254623.0,€2.5M,Normal (170-185),€500,2.0,No,"<span class=""pos pos7"">LB",81kg,1735.0,21.0
https://cdn.sofifa.com/teams/1915/30.png,Left,https://cdn.sofifa.com/flags/sk.png,Medium/ Medium,,FC Groningen,2025,69.0,1.0,173cm,https://cdn.sofifa.com/players/255/233/22_60.png,83.0,Slovakia,T. Suslov,255233.0,€3.3M,Normal (170-185),€3K,3.0,No,"<span class=""pos pos18"">CAM",72kg,1735.0,19.0
https://cdn.sofifa.com/teams/10031/30.png,Left,https://cdn.sofifa.com/flags/gw.png,Medium/ Medium,2.0,Portimonense SC,2024,67.0,1.0,,https://cdn.sofifa.com/players/256/856/22_60.png,76.0,Guinea Bissau,Fali Candé,256856.0,€2.2M,Normal (170-185),€2K,2.0,No,"<span class=""pos pos7"">LB",76kg,1735.0,23.0
https://cdn.sofifa.com/teams/25/30.png,Right,https://cdn.sofifa.com/flags/de.png,Medium/ Medium,2.0,Sport-Club Freiburg,2024,71.0,1.0,184cm,https://cdn.sofifa.com/players/234/875/22_60.png,72.0,Germany,L. Höler,234875.0,€2.2M,Normal (170-185),€18K,2.0,,"<span class=""pos pos24"">RS",83kg,1735.0,26.0
https://cdn.sofifa.com/teams/241/30.png,Right,https://cdn.sofifa.com/flags/es.png,Medium/ Medium,3.0,FC Barcelona,2023,68.0,1.0,173cm,https://cdn.sofifa.com/players/264/240/22_60.png,85.0,Spain,Gavi,264240.0,€3M,Normal (170-185),€5K,3.0,No,"<span class=""pos pos29"">RES",68kg,1735.0,16.0
https://cdn.sofifa.com/teams/110831/30.png,Right,https://cdn.sofifa.com/flags/es.png,Medium/ Medium,3.0,CD Lugo,2022,68.0,1.0,193cm,https://cdn.sofifa.com/players/188/128/22_60.png,68.0,Spain,Manu Barreiro,188128.0,€575K,Lean (185+),€4K,3.0,No,"<span class=""pos pos25"">ST",81kg,1734.0,34.0
https://cdn.sofifa.com/teams/111325/30.png,Right,https://cdn.sofifa.com/flags/uy.png,,3.0,Club Nacional de Football,2022,66.0,1.0,166cm,https://cdn.sofifa.com/players/255/876/22_60.png,74.0,Uruguay,A. Trezza,255876.0,€1.9M,Normal (170-),€500,3.0,No,"<span class=""pos pos16"">LM",59kg,1734.0,22.0
https://cdn.sofifa.com/teams/22/30.png,Right,https://cdn.sofifa.com/flags/de.png,Medium/ Medium,3.0,Borussia Dortmund,2022,65.0,1.0,177cm,,75.0,Germany,T. Raschl,247721.0,€1.6M,Lean (170-185),€9K,3.0,No,"<span class=""pos pos29"">RES",75kg,1734.0,21.0
https://cdn.sofifa.com/teams/1884/30.png,Left,https://cdn.sofifa.com/flags/es.png,Medium/ Low,3.0,Panathinaikos FC,2023,70.0,1.0,177cm,https://cdn.sofifa.com/players/231/433/22_60.png,72.0,Spain,Aitor,231433.0,€2M,Lean (170-185),€550,3.0,No,"<span class=""pos pos12"">RM",67kg,1734.0,
https://cdn.sofifa.com/teams/1934/30.png,Left,https://cdn.sofifa.com/flags/gb-eng.png,High/ Low,3.0,Swindon Town,2022,65.0,1.0,165cm,https://cdn.sofifa.com/players/216/467/22_60.png,66.0,England,J. Payne,216467.0,€850K,Normal (170-),€5K,3.0,Yes,"<span class=""pos pos12"">RM",60kg,1734.0,26.0
https://cdn.sofifa.com/teams/254/30.png,Right,https://cdn.sofifa.com/flags/at.png,High/ Medium,5.0,SK Rapid Wien,,70.0,1.0,182cm,https://cdn.sofifa.com/players/256/548/22_60.png,76.0,Austria,M. Grüll,256548.0,€2.6M,Lean (170-185),€14K,4.0,No,"<span class=""pos pos16"">LM",74kg,1734.0,22.0
https://cdn.sofifa.com/teams/1861/30.png,Left,https://cdn.sofifa.com/flags/es.png,Medium/ Medium,3.0,Unión Deportiva Almería,2026,70.0,1.0,175cm,https://cdn.sofifa.com/players/226/103/22_60.png,79.0,Spain,Akieme,226103.0,€3.4M,Normal (170-185),€5K,3.0,Yes,"<span class=""pos pos7"">LB",70kg,1734.0,23.0
https://cdn.sofifa.com/teams/143/30.png,Right,https://cdn.sofifa.com/flags/gb-eng.png,High/ Medium,4.0,Exeter City,2023,65.0,1.0,169cm,https://cdn.sofifa.com/players/220/187/22_60.png,69.0,England,M. Jay,220187.0,€1M,Normal (170-),€4K,3.0,No,"<span class=""pos pos18"">CAM",64kg,1734.0,25.0
https://cdn.sofifa.com/teams/111397/30.png,Right,https://cdn.sofifa.com/flags/au.png,Medium/ Medium,3.0,Melbourne Victory,2022,63.0,1.0,169cm,https://cdn.sofifa.com/players/240/262/22_60.png,68.0,Australia,J. Brimmer,240262.0,€725K,Lean (170-),€2K,3.0,No,"<span class=""pos pos13"">RCM",68kg,1734.0,23.0
https://cdn.sofifa.com/teams/112134/30.png,Left,https://cdn.sofifa.com/flags/us.png,High/ High,3.0,Philadelphia Union,2022,65.0,1.0,181cm,https://cdn.sofifa.com/players/252/859/22_60.png,76.0,United States,L. Flach,252859.0,€1.6M,Lean (170-185),€2K,,No,,75kg,1734.0,20.0
https://cdn.sofifa.com/teams/19/30.png,Left,https://cdn.sofifa.com/flags/it.png,Medium/ Medium,3.0,West Ham United,2022,80.0,2.0,191cm,https://cdn.sofifa.com/players/183/855/22_60.png,80.0,Italy,A. Ogbonna,183855.0,€10M,Normal (185+),€70K,2.0,Yes,"<span class=""pos pos6"">LCB",86kg,1733.0,33.0
,Right,https://cdn.sofifa.com/flags/br.png,Medium/ High,3.0,SC Braga,2023,77.0,1.0,187cm,https://cdn.sofifa.com/players/234/226/21_60.png,81.0,Brazil,21 Bruno Viana,234226.0,€13M,Normal (185+),€14K,2.0,No,"<span class=""pos pos5"">CB",79kg,1733.0,25.0
https://cdn.sofifa.com/teams/379/30.png,Right,https://cdn.sofifa.com/flags/sn.png,Medium/ Medium,3.0,,2023,64.0,1.0,184cm,https://cdn.sofifa.com/players/259/190/22_60.png,78.0,Senegal,D. Lopy,259190.0,€1.4M,Normal (170-185),€3K,2.0,No,"<span class=""pos pos28"">SUB",79kg,1733.0,19.0
https://cdn.sofifa.com/teams/111008/30.png,Right,https://cdn.sofifa.com/flags/py.png,High/ Medium,3.0,Club Libertad,2023,71.0,1.0,165cm,https://cdn.sofifa.com/players/253/240/22_60.png,80.0,Paraguay,I. Franco,253240.0,€4.2M,Lean (170-),€700,4.0,No,"<span class=""pos pos28"">SUB",63kg,1733.0,21.0
https://cdn.sofifa.com/teams/112978/30.png,Right,https://cdn.sofifa.com/flags/ba.png,Low/ High,3.0,Hebei FC,2022,70.0,1.0,186cm,https://cdn.sofifa.com/players/235/544/22_60.png,,Bosnia and Herzegovina,S. Memišević,235544.0,€1.5M,Normal (185+),€8K,3.0,No,"<span class=""pos pos6"">LCB",76kg,1733.0,27.0
https://cdn.sofifa.com/teams/64/30.png,Right,https://cdn.sofifa.com/flags/fr.png,Medium/ Low,3.0,Racing Club de Lens,2026,69.0,1.0,173cm,https://cdn.sofifa.com/players/212/613/22_60.png,71.0,France,W. Saïd,212613.0,€1.7M,Normal (170-185),€14K,3.0,No,"<span class=""pos pos29"">RES",71kg,1733.0,26.0
https://cdn.sofifa.com/teams/10030/30.png,Right,https://cdn.sofifa.com/flags/de.png,Medium/ High,2.0,SC Paderborn 07,2024,70.0,1.0,185cm,https://cdn.sofifa.com/players/239/099/22_60.png,76.0,Germany,R. Schallenberg,239099.0,€2.4M,Lean (185+),€8K,2.0,No,"<span class=""pos pos11"">LDM",76kg,1733.0,22.0
https://cdn.sofifa.com/teams/417/30.png,Right,https://cdn.sofifa.com/flags/no.png,Medium/ High,3.0,Molde FK,2025,64.0,,185cm,https://cdn.sofifa.com/players/263/823/22_60.png,82.0,Norway,S. Mannsverk,263823.0,€1.4M,Normal (185+),€850,2.0,No,"<span class=""pos pos28"">SUB",75kg,1733.0,19.0
https://cdn.sofifa.com/teams/483/30.png,Right,https://cdn.sofifa.com/flags/es.png,Low/ High,3.0,Villarreal CF,,82.0,3.0,190cm,https://cdn.sofifa.com/players/157/481/22_60.png,82.0,Spain,Raúl Albiol,157481.0,€8M,Lean (185+),€30K,2.0,Yes,"<span class=""pos pos4"">RCB",82kg,1733.0,35.0
https://cdn.sofifa.com/teams/112828/30.png,Right,https://cdn.sofifa.com/flags/br.png,Medium/ Medium,3.0,New York City FC,,66.0,1.0,180cm,https://cdn.sofifa.com/players/261/756/22_60.png,76.0,Brazil,Thiago Andrade,261756.0,€1.9M,Lean (170-185),€2K,2.0,No,"<span class=""pos pos28"">SUB",68kg,1733.0,20.0
https://cdn.sofifa.com/teams/436/30.png,Left,https://cdn.sofifa.com/flags/dk.png,High/ Low,3.0,Trabzonspor,2025,73.0,2.0,193cm,https://cdn.sofifa.com/players/201/943/22_60.png,73.0,Denmark,A. Cornelius,201943.0,€3.1M,Normal (185+),€24K,,No,"<span class=""pos pos25"">ST",91kg,1732.0,28.0
https://cdn.sofifa.com/teams/8/30.png,Right,https://cdn.sofifa.com/flags/de.png,Medium/ High,4.0,Leeds United,2024,77.0,2.0,191cm,https://cdn.sofifa.com/players/236/532/22_60.png,84.0,Germany,R. Koch,236532.0,,Lean (185+),€56K,2.0,Yes,"<span class=""pos pos28"">SUB",83kg,1732.0,24.0
https://cdn.sofifa.com/teams/1802/30.png,Right,https://cdn.sofifa.com/flags/gb-eng.png,Medium/ Low,2.0,,2022,67.0,1.0,188cm,https://cdn.sofifa.com/players/201/457/22_60.png,67.0,England,V. Oliver,201457.0,€1M,Normal (185+),€5K,2.0,No,"<span class=""pos pos26"">LS",78kg,1732.0,29.0
https://cdn.sofifa.com/teams/66/30.png,Right,https://cdn.sofifa.com/flags/br.png,Low/ High,2.0,Olympique Lyonnais,2023,,2.0,191cm,https://cdn.sofifa.com/players/180/334/22_60.png,77.0,Brazil,Marcelo,180334.0,€3.4M,Normal (185+),€51K,2.0,Yes,"<span class=""pos pos29"">RES",85kg,1732.0,34.0
https://cdn.sofifa.com/teams/463/30.png,Right,https://cdn.sofifa.com/flags/uy.png,High/ Medium,3.0,Deportivo Alavés,"Jun 30, 2022",70.0,1.0,175cm,https://cdn.sofifa.com/players/253/283/22_60.png,86.0,Uruguay,F. Pellistri,253283.0,€4.1M,Lean (170-185),€27K,3.0,No,"<span class=""pos pos28"">SUB",65kg,1732.0,19.0
https://cdn.sofifa.com/teams/55/30.png,,https://cdn.sofifa.com/flags/ar.png,High/ Medium,4.0,Udinese Calcio,,74.0,1.0,180cm,https://cdn.sofifa.com/players/219/536/22_60.png,78.0,,I. Pussetto,219536.0,,Lean (170-185),€45K,3.0,Yes,"<span class=""pos pos25"">ST",74kg,1732.0,25.0
https://cdn.sofifa.com/teams/5/30.png,Right,https://cdn.sofifa.com/flags/dk.png,Low/ Medium,3.0,Chelsea,2022,80.0,2.0,187cm,https://cdn.sofifa.com/players/213/661/22_60.png,85.0,Denmark,A. Christensen,213661.0,€28M,Lean (185+),€95K,2.0,Yes,"<span class=""pos pos28"">SUB",81kg,1732.0,25.0
https://cdn.sofifa.com/teams/112222/30.png,Right,https://cdn.sofifa.com/flags/gb-eng.png,High/ Medium,3.0,Harrogate Town,2023,64.0,1.0,175cm,https://cdn.sofifa.com/players/257/872/22_60.png,64.0,England,G. Thomson,257872.0,€575K,Normal (170-185),€3K,3.0,No,"<span class=""pos pos12"">RM",69kg,1732.0,29.0
https://cdn.sofifa.com/teams/1938/30.png,Right,https://cdn.sofifa.com/flags/gb-eng.png,High/ Medium,3.0,Peterborough United,,,1.0,167cm,https://cdn.sofifa.com/players/228/894/22_60.png,70.0,England,J. Ward,228894.0,€1.4M,Lean (170-),€5K,3.0,No,"<span class=""pos pos2"">RWB",68kg,1732.0,25.0
https://cdn.sofifa.com/teams/269/30.png,Right,https://cdn.sofifa.com/flags/tn.png,High/ Medium,4.0,Brøndby IF,2024,65.0,1.0,188cm,https://cdn.sofifa.com/players/255/210/22_60.png,75.0,Tunisia,A. Slimane,255210.0,€1.6M,Normal (185+),€3K,3.0,No,,80kg,1732.0,20.0
https://cdn.sofifa.com/teams/1794/30.png,Left,https://cdn.sofifa.com/flags/gb-eng.png,High/ Medium,2.0,Sheffield United,2023,76.0,1.0,191cm,https://cdn.sofifa.com/players/212/300/22_60.png,79.0,England,J. O'Connell,212300.0,€8.5M,Stocky (185+),,2.0,Yes,"<span class=""pos pos28"">SUB",85kg,1732.0,27.0
https://cdn.sofifa.com/teams/1837/30.png,Right,https://cdn.sofifa.com/flags/fr.png,Medium/ Medium,3.0,U.C. Sampdoria,2024,64.0,1.0,186cm,https://cdn.sofifa.com/players/240/660/22_60.png,73.0,,M. Léris,240660.0,€1.3M,Normal (185+),€4K,,No,"<span class=""pos pos29"">RES",74kg,1731.0,22.0
https://cdn.sofifa.com/teams/247/30.png,Left,https://cdn.sofifa.com/flags/nl.png,Medium/ Medium,2.0,PSV,2025,71.0,1.0,185cm,https://cdn.sofifa.com/players/241/171/22_60.png,79.0,Netherlands,A. Obispo,241171.0,€3.9M,Normal (185+),€9K,2.0,No,"<span class=""pos pos28"">SUB",79kg,1731.0,22.0
https://cdn.sofifa.com/teams/112670/30.png,Right,https://cdn.sofifa.com/flags/ar.png,Medium/ Medium,3.0,Club Atlético Talleres,2025,66.0,1.0,178cm,https://cdn.sofifa.com/players/255/351/22_60.png,80.0,Argentina,R. Villagra,255351.0,€1.9M,Normal (170-185),€3K,2.0,No,"<span class=""pos pos11"">LDM",76kg,1731.0,20.0
https://cdn.sofifa.com/teams/607/30.png,Right,https://cdn.sofifa.com/flags/sa.png,Medium/ Medium,3.0,Al Ittihad,2022,69.0,1.0,175cm,https://cdn.sofifa.com/players/246/688/22_60.png,77.0,Saudi Arabia,S. Abdulhamid,246688.0,€3M,Lean (170-185),€11K,2.0,No,"<span class=""pos pos3"">RB",70kg,1731.0,21.0
https://cdn.sofifa.com/teams/110313/30.png,Right,https://cdn.sofifa.com/flags/gb-nir.png,High/ Medium,4.0,Accrington Stanley,2022,66.0,1.0,177cm,https://cdn.sofifa.com/players/220/039/22_60.png,70.0,Northern Ireland,D. Charles,220039.0,€1.2M,Normal (170-185),€2K,2.0,No,"<span class=""pos pos26"">LS",67kg,1731.0,25.0
https://cdn.sofifa.com/teams/111539/30.png,Right,https://cdn.sofifa.com/flags/pt.png,High/ Medium,4.0,FC Vizela,2024,70.0,1.0,171cm,https://cdn.sofifa.com/players/262/430/22_60.png,73.0,Portugal,Kiko Bondoso,262430.0,€2.1M,Normal (170-185),€4K,3.0,No,"<span class=""pos pos23"">RW",65kg,1730.0,25.0
